POId,SysDate,SysTime,SessionId,CompId,FinYearId,CustomerId,QuotationNo,PONo,PODate,POReceivedDate,VendorCode,PaymentTerms,PF,VAT,Excise,Octroi,Warrenty,Insurance,Transport,NoteNo,RegistrationNo,Freight,Remarks,CST,Validity,OtherCharges,FileName,FileSize,ContentType,FileData,EnqId
763,2021-03-31,1:52:04 PM,Sapl0334,1,8,G016,0,Verble_NMC_09.04.2021,2021-04-09,2021-04-09,-,-,-,-,-,--,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,761
764,2021-03-31,8:50:35 AM,Sapl0334,1,8,G017,0,1800/1DR026470/CA1019028,2021-04-10,2021-04-10,-,100% against invoice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Synergy_PO CA1019028.pdf,258724.0,application/pdf,,762
766,2021-03-31,1:25:40 PM,sapl0001,1,8,G018,0,GME/SGS/2021/VEDANTA/03,2021-03-30,2021-03-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,755
767,2021-04-06,6:51:12 PM,Sapl0334,1,8,C004,0,IND6712742,2021-04-20,2021-04-20,-,Within 60 Days from date of material reciept,-,-,-,-,-,-,-,-,-,-,Only rollers to be supplied.,-,--,-,,0.0,,,763
768,2021-04-12,10:56:02 AM,Sapl0334,1,8,G020,0,5804019016,2021-05-14,2021-04-24,-,30 Days,--,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,By Road,-,--,-,-,-,--,-,,0.0,application/octet-stream,,764
769,2021-04-30,4:49:51 PM,Sapl0334,1,8,C004,0,IND6753931,2021-04-30,2021-04-30,-,90% against Delivery & 10% after I&C,-,-,-,-,-,--,-,-,--,-,To be Delivered by 1st June,-,-,-,CIL PO RGV.png,372306.0,image/png,,765
770,2021-08-22,1:28:33 PM,sapl0001,1,9,G020,0,5804019069,2021-05-28,2021-05-28,-,30% Advance along with PO and  Balance after 30Days,-,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,35% will be reduced from Overall PO as per agreement,-,-,-,,0.0,application/octet-stream,,766
771,2021-09-17,4:36:01 PM,sapl0001,1,9,G020,0,5804019069,2021-05-14,2021-05-14,-,30% Advance along with PO and  Balance after 30Days,-,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,35% of total PO value will be debited as per agreed terms,-,-,-,,0.0,application/octet-stream,,766
772,2021-06-11,5:25:13 PM,Sapl0334,1,9,F009,0,4300049968,2021-05-28,2021-06-11,-,100% after work completion,-,-,-,-,one year after instalation and commissioning,-,By Road,-,-,-,-,-,-,-,PO 4300049968 Ibeam and Cross Tracker Rail Synergytech Automation FJM Vithlapur.pdf,557732.0,application/pdf,,767
773,2021-07-13,1:34:25 PM,sapl0001,1,9,G018,0,GME/SGS/2021/VEDANTA/ORDER/1804/04,2021-06-30,2021-06-30,-,30% ADVANCE,0,SGST 9 %,cgst 9%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,755
774,2021-07-13,1:42:21 PM,sapl0001,1,9,G018,0,GME/SGS/2021/VEDANTACPP/ORDER/1881/05,2021-07-01,2021-07-01,-,30% ADVANCE,-,SGST 9%,CGST 9%,-,-,--,-,-,-,--,-,-,-,-,,0.0,application/octet-stream,,755
775,2021-07-23,9:34:57 AM,Sapl0334,1,9,C004,0,IND6800321,2021-06-25,2021-07-26,-,90% against material reciept with 100% taxes & 10% after I&C,-,-,-,-,12 Months from Date of Manufacturing,-,By Road,-,-,-,,-,-,-,PO.msg,990208.0,application/octet-stream,,768
776,2021-07-23,10:11:04 AM,Sapl0334,1,9,C004,0,IND6800326,2021-06-25,2021-06-25,-,90% against material reciept with 100% taxes & 10% after I&C,-,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,769
777,2021-07-25,3:35:57 PM,sapl0001,1,9,G018,0,NMC_VERBAL_25/07/2021,2021-07-25,2021-07-25,-,30% ADVANCE,0,SGST 9%,CGST 9%,0,0,0,0,0,0,0,VERBAL PO,0,0,0,,0.0,application/octet-stream,,755
781,2021-08-17,10:43:22 AM,sapl0001,1,9,F009,0,VERBAL_FJM,2021-08-13,2021-08-13,-,-,-,IGST 18%,0,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,770
782,2021-08-20,4:36:57 PM,sapl0003,1,9,G018,0,GME/SGS/2021/ VEDANTACPP/ ORDER/4840/06,2021-08-26,2021-07-26,-,-,-,IGST 18%,-,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,771
783,2021-08-20,4:55:16 PM,sapl0003,1,9,G018,0,GME/SGS/2021/ VEDANTACPP/ ORDER/4841/07,2021-07-26,2021-07-26,-,-,-,IGST 18%,-,-,-,-,-,-,-,-,list,-,-,-,,0.0,application/octet-stream,,771
784,2021-09-22,10:35:03 AM,Sapl0335,1,9,G020,0,5804019439,2021-08-21,2021-08-21,-,100% AFTER 30 DAYS OF RECEIPT OF MATERIAL,-,-,-,-,12 Months from date of delivery,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,772
785,2021-11-23,3:41:38 PM,sapl0003,1,9,G018,0,GME/SGS/2021/06,2021-07-26,2021-07-26,-,-,-,IGST 18%,-,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,773
786,2021-10-02,2:31:35 PM,Sapl0334,1,9,C004,0,IND6781325,2021-08-22,2021-08-22,-,30% Advance along with po & balance after 30 days,-,-,-,-,12 MONTHS FROM DATE  DISPATCH.,-,-,-,-,-,,-,-,-,IND6781325 Interroll PO.pdf,106151.0,application/pdf,,774
787,2021-08-28,2:50:14 PM,sapl0001,1,9,G018,0,GME/SGS/2021/VEDANTACPP/ORDER/3997/5241/08,2021-08-12,2021-08-12,-,-,-,SGST 9%,CGST 9%,-,-,-,-,-,-,TO YOUR ACCOUNT,-,-,-,-,,0.0,application/octet-stream,,773
788,2021-09-05,2:43:17 PM,sapl0335,1,9,S034,0,SUTK\REPM\2122\00062,2021-04-01,2021-09-03,-,7 days credit,-,-,-,-,-,-,By Road,-,-,-,,-,-,-,SYNERGYTECH AUTOMATION PVT. LTD. PO UTK 2122.pdf,75978.0,application/pdf,,775
789,2021-09-16,12:23:04 PM,sapl0335,1,9,S034,0,SUTK\PO\2122\00204,2021-04-01,2021-09-16,-,"40% advance against Proforma Invoice, 40% + Taxes against trails at SAPL & Balance 20% against PPAP Approval.",-,-,-,-,-,-,By Road,-,-,-,new outrigger,-,-,-,SYNERGYTECH AUTOMATION PVT. LTD. PO UTK 2122.pdf,76976.0,application/pdf,,776
790,2022-01-05,5:28:17 PM,Sapl0334,1,9,G020,0,5804019559,2021-09-18,2021-09-20,-,30 days after delivery at Gestamp.,-,-,-,-,12 months against manufacturing defect from date of supply.,-,By Road,-,-,-,-,-,-,-,5804019559_Synergytech revised PO.pdf,471784.0,application/pdf,,777
791,2021-09-22,5:21:10 PM,sapl0335,1,9,P013,0,22100457,2021-09-21,2021-09-22,-,"Payment terms - 40% Advance, 40% After Installiation & clearence by AL ,20% After AL Signoff.",-,-,-,-,-,-,By Road,-,-,-,-,-,-,-,Synergytech PO prabha.PDF,76179.0,application/pdf,,778
792,2021-09-22,6:40:51 PM,sapl0335,1,9,P013,0,22100457,2021-09-21,2021-09-22,-,"Payment terms - 40% Advance, 40% After Installiation & clearence by AL ,20% After AL Signoff",-,-,-,--,-,-,By Road,-,-,-,-,-,-,-,,0.0,application/octet-stream,,779
793,2021-10-01,11:50:43 AM,sapl0335,1,9,N002,0,verbal_nmc_01/10/21,2021-10-01,2021-10-01,-,"40% advance against Proforma Invoice, 40% + Taxes against trails at SAPL & Balance 20% against PPAP Approval.",-,-,-,-,-,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,780
794,2021-10-01,5:17:00 PM,sapl0335,1,9,N002,0,verbal_nmc_01/10/21,2021-10-01,2021-10-01,-,"40% advance against Proforma Invoice, 40% + Taxes against trails at SAPL & Balance 20% against PPAP Approval.",-,-,-,-,-,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,781
795,2021-10-06,7:32:51 PM,sapl0335,1,9,G020,0,5804019642,2021-10-05,2021-10-06,-,Within 30 days after delivery at Gestamp.,-,-,0,-,-,-,By Road,-,-,-,,-,-,-,5804019642.pdf,475313.0,application/pdf,,782
796,2021-10-10,2:57:03 PM,sapl0003,1,9,S035,0,Verbal 6.10.2021,2021-10-06,2021-10-06,-,-,NA,SGST 9%,CGST 9%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,783
797,2021-10-23,1:50:21 PM,sapl0335,1,9,G020,0,5810001077,2021-10-23,2021-10-01,-,30 days after delivery at Gestamp.,-,-,-,-,-,-,By Road,-,-,-,,-,-,-,5810001077.pdf,473583.0,application/pdf,,784
798,2021-10-23,3:09:40 PM,sapl0001,1,9,G020,0,5810001086,2021-10-23,2021-10-21,-,30 days after delivery at Gestamp.,--,-,-,-,-,-,By Road,-,-,-,,-,-,-,,0.0,application/octet-stream,,785
799,2021-10-29,10:37:24 AM,sapl0335,1,9,S036,0,verbal_nmc_29/10/21,2021-10-29,2021-10-29,-,-,-,-,-,-,--,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,786
800,2021-10-29,4:04:34 PM,sapl0335,1,9,D007,0,DZ/07/2021,2021-10-25,2021-10-28,D007,At the time of Delivery against Readiness & Invoice.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,PO_Synergia_07_21.pdf,23996.0,application/pdf,,787
801,2021-11-24,10:36:09 AM,sapl0003,1,9,S035,0,Verbal 23.11.2021,2021-11-23,2021-11-23,-,-,-,SGST 9%,CGST 9%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,788
803,2022-02-26,10:25:38 AM,Sapl0335,1,9,G020,0,5810001144,2022-01-24,2022-01-24,-,45 days after dispatch,--,--,-,-,-,-,By Road,-,-,-,,-,-,-,5810001144_Synergy Auto Body Side Container PO 2022.pdf,474091.0,application/pdf,,789
804,2022-01-24,2:39:17 PM,Sapl0335,1,9,G020,0,5804019559,2022-01-24,2022-01-24,-,30 days after delivery at gestamp,-,-,-,-,12 months against manufacturing defect from date of supply.,-,By Road,-,-,-,-,-,-,-,,0.0,application/octet-stream,,790
805,2022-01-24,4:28:07 PM,Sapl0335,1,9,G020,0,5810001086,2022-01-24,2022-01-24,-,30 days after delivery at gestamp,-,-,-,-,12 months against manufacturing defect from date of supply.,-,By Road,-,-,-,-,-,-,-,,0.0,application/octet-stream,,791
806,2022-03-04,10:53:58 AM,Sapl0335,1,9,G020,0,5810001077,2022-01-24,2022-01-24,-,30 days after delivery at gestamp,-,-,-,-,12 months against manufacturing defect from date of supply.,-,By Road,-,-,-,-,-,-,-,,0.0,application/octet-stream,,792
807,2022-02-09,5:18:51 PM,Sapl0335,1,9,N003,0,4300053631,2022-01-29,2022-02-09,-,payment against 100% PI,-,-,igst 18%,-,-,-,-,-,-,-,,-,-,-,4300053631 - Syenrgy Tech.pdf,24523.0,application/pdf,,793
808,2022-02-09,5:55:58 PM,Sapl0335,1,9,N003,0,4500464525,2022-01-12,2022-02-09,-,payment against 100% PI,-,-,igst 18%,-,-,-,-,-,-,-,,-,-,-,4500464525 - Synergy Tech Automation.pdf,24567.0,application/pdf,,794
809,2022-02-20,5:19:41 PM,Sapl0335,1,9,S036,0,Verbal_DNS_20-feb-22,2022-02-20,2022-02-20,-,payment against 100% PI,-,-,igst 18%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,795
810,2022-02-25,11:54:31 AM,Sapl0335,1,9,A013,0,4100026760,2022-02-25,2022-02-25,-,7 days after materials dispatch,-,-,igst 18%,-,-,-,-,-,-,-,,-,-,-,synergytech-4100026760.pdf,92248.0,application/pdf,,796
811,2022-02-28,1:59:47 PM,sapl0325,1,9,S036,0,verbal_dns_15/01/2022,2022-01-15,2022-01-15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,797
812,2022-03-05,3:25:54 PM,Sapl0335,1,9,C004,0,IND7011431,2022-03-03,2022-03-05,-,"90% against GRR, 10% after successful trials at CIL.",-,-,-,-,-,-,-,-,-,-,-,-,-,-,IND7011431.pdf,105132.0,application/pdf,,798
813,2022-03-18,10:52:21 AM,Sapl0335,1,9,J009,0,4300054309,2022-03-15,2022-03-15,-,90% PI before dispatch 10 %+100% TAXES after installtion,-,-,igst 18%,-,-,-,-,-,-,-,,-,-,-,Synergytech_4300054309.pdf,26921.0,application/pdf,,799
814,2022-03-16,5:16:23 PM,Sapl0335,1,9,S037,0,PO/21-22/023,2022-03-14,2022-03-16,-,"20% Advance,+ 60%+taxes against t  PI  and 20% after insatllation",-,-,-,-,-,-,-,-,-,-,,-,-,-,PO_Rails_Synergy tech 023_14.03.22-converted.pdf,165061.0,application/pdf,,800
815,2022-03-20,9:27:56 AM,sapl0325,1,9,G020,0,5804019559,2022-03-20,2022-03-20,-,45 days after delivary,-,-,igst 18%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,801
817,2022-03-31,10:29:36 AM,sapl0325,1,9,C004,0,IND7055016,2022-04-21,2022-04-22,-,NET 40,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,IND7055016.pdf,104783.0,application/pdf,,803
818,2022-07-20,5:05:05 PM,sapl0335,1,10,S040,0,SSPPL/2022-2023/22,2022-05-04,2022-05-04,-,(80 % + GST) & (20 % AFTER INSTALLATION),-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,817
819,2022-03-31,10:59:45 AM,Sapl0335,1,9,F009,0,4300054822,2022-05-04,2022-05-06,-,"30% AGINST PO, 60% +100% TAX AGAINST DELIVERY BALANCE 10% ALONG WITH INSTALLATION & COMMISSIONING",-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,4300054822.pdf,25221.0,application/pdf,,805
820,2022-03-31,11:19:59 AM,Sapl0335,1,9,F009,0,4300054824,2022-05-04,2022-05-06,108878,"30% AGINST PO, 60% +100% TAX AGAINST DELIVERY BALANCE 10% ALONG WITH INSTALLATION & COMMISSIONING",-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,4300054824.pdf,25044.0,application/pdf,,805
821,2022-03-31,11:32:40 AM,Sapl0335,1,9,F009,0,4300054825,2022-05-04,2022-05-06,108878,"30% AGINST PO, 60% +100% TAX AGAINST DELIVERY BALANCE 10% ALONG WITH INSTALLATION & COMMISSIONING",-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,4300054825.pdf,25207.0,application/pdf,,805
822,2022-03-31,11:47:30 AM,Sapl0335,1,9,F009,0,4300054826,2022-05-04,2022-05-06,108878,"30% AGINST PO, 60% +100% TAX AGAINST DELIVERY BALANCE 10% ALONG WITH INSTALLATION & COMMISSIONING",-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,4300054826.pdf,25264.0,application/pdf,,805
823,2022-05-18,8:01:41 PM,Sapl0335,1,10,F009,0,Verbal_NMC_16-05-2022,2022-05-16,2022-05-16,-,Payement after 30 days,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,806
824,2022-05-17,10:01:05 AM,SAPL0001,1,10,S019,0,U1RPM2223000020,2022-05-17,2022-05-11,-,PAYMENTAFTER 30 DAYS,-,-,12%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,807
825,2022-05-17,10:08:20 AM,Sapl0335,1,10,S019,0,U1CG12223000057,2022-05-11,2022-05-16,-,PAYMENT AFTER 60 DAYS,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,267462100112 X 1 SYNERGYTECH.pdf,109323.0,application/pdf,,807
826,2022-05-17,10:11:29 AM,Sapl0335,1,10,S019,0,U1RPM2223000016,2022-05-11,2022-05-16,-,PAYMENTAFTER 30 DAYS,-,-,12%,-,-,-,-,-,-,-,-,-,-,-,267462100112 X 2 SYNERGYTECH.pdf,112066.0,application/pdf,,807
827,2022-05-17,10:14:36 AM,Sapl0335,1,10,S019,0,U1RPM2223000017,2022-05-11,2022-05-16,-,Payement after 30 days,-,-,12%,-,-,-,-,-,-,-,-,-,-,-,267462100112X3- SYNERGYTECH.pdf,106129.0,application/pdf,,807
828,2022-05-17,10:20:37 AM,Sapl0335,1,10,S019,0,U1RPM2223000018,2022-05-11,2022-05-16,-,Payement after 30 days,-,-,12%,-,-,-,-,-,-,-,-,-,-,-,267462100112X4 SYNERGYTECH.pdf,105857.0,application/pdf,,807
829,2022-05-17,10:22:45 AM,Sapl0335,1,10,S019,0,U1RPM2223000019,2022-05-11,2022-05-16,-,Payement after 30 days,-,-,12%,-,-,-,-,-,-,-,-,-,-,-,267462100112X5 SYNERGYTECH.pdf,100442.0,application/pdf,,807
830,2022-07-25,8:47:23 AM,sapl0335,1,10,G017,0,1800/1DR026470/CA1024526,2022-05-14,2022-05-22,-,"100% payment with tax will be done within 45 days after receipt of material at Godrej, Vikhroli.",-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,808
831,2022-05-27,3:54:52 PM,Sapl0335,1,10,S039,0,Verbal_NMC_16-05-2022,2022-05-27,2022-05-27,-,-,-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,810
832,2022-06-03,10:02:59 AM,Sapl0335,1,10,J009,0,4500488543,2022-06-01,2022-06-02,-,100% Against Delivery of materials within 7 days,-,-,igst 18%,-,-,-,-,-,-,-,load trolley,-,-,-,Synergytech Automation_4500488543.pdf,67695.0,application/pdf,,811
833,2022-09-08,9:36:22 AM,sapl0335,1,10,G017,0,1800/1DR026470/CA1024923,2022-06-17,2022-06-17,-,-,-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,Screen Printing Machine,-,-,-,,0.0,application/octet-stream,,812
834,2022-06-15,10:47:24 AM,Sapl0335,1,10,N003,0,4300055386,2022-06-11,2022-06-15,-,payment against 100% PI,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,4300055386 SYNERGYTECH AUTOMATION P LTD.pdf,23330.0,application/pdf,,813
835,2022-10-08,3:36:30 PM,sapl0335,1,10,F009,0,4300056679,2022-07-11,2022-07-11,108878,90 days after dispatch,-,-,igst 18%,-,-,-,-,-,-,-,JIB CRANE CAPACITY 500 KG 4 meter length,-,-,-,,0.0,application/octet-stream,,814
836,2022-09-26,3:43:58 PM,sapl0335,1,10,E003,0,1340,2022-07-12,2022-07-12,-,-,-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,815
837,2022-07-16,10:40:45 AM,sapl0335,1,10,T002,0,2410272344,2022-07-16,2022-07-16,-,30 days after delivery,-,-,igst 18%,-,-,-,-,-,-,-,spare parts,-,-,-,TML-PO_2410272344.PDF,901016.0,application/pdf,,816
838,2022-09-22,5:06:38 PM,sapl0335,1,10,T019,0,CA122-23/70,2022-07-22,2022-07-22,-,"20% advanced, 60+gst after dispatch",-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,818
839,2022-07-23,1:41:53 PM,sapl0335,1,10,E003,0,1214,2022-07-12,2022-07-23,-,7 day from date of delivery,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,819
840,2022-07-23,2:34:23 PM,sapl0335,1,10,E004,0,1218,2022-07-12,2022-07-23,-,"20% advanced , 60% before dispatch +100 taxes,,20% after installation",-,-,igst 18%,-,-,-,-,-,-,-,railing,-,-,-,,0.0,application/octet-stream,,820
841,2022-10-17,2:00:04 PM,sapl0335,1,10,F007,0,4300056779,2022-09-13,2022-07-27,-,"30% advanced , 60% before dispatch +100 taxes,,10% after installation",-,-,igst 18%,-,-,-,-,-,-,-,Diabolla Roller Chain drive Conveyor with drive,-,-,-,,0.0,application/octet-stream,,821
842,2022-08-30,5:43:27 PM,sapl0335,1,10,E004,0,1713,2022-08-23,2022-08-30,-,(i) 80% Against pi +100 taxes and balance 20% after installation,-,-,igst 18%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,822
843,2022-08-30,5:29:35 PM,sapl0335,1,10,E004,0,1710,2022-08-23,2022-08-17,-,(i) 80% Against pi +100 taxes and balance 20% after installation,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,823
844,2022-10-06,11:13:55 AM,sapl0335,1,10,G020,0,verbal_NMC_2-9-22,2022-09-02,2022-09-02,-,after dispatch 30 days payment,-,-,igst 18%,-,-,-,-,-,-,-,blue blanking pallets,-,-,-,,0.0,application/octet-stream,,824
845,2022-09-08,12:18:54 PM,sapl0001,1,10,E004,0,1912,2022-09-02,2022-09-02,-,100% against PI within 7 days,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,825
846,2022-10-15,3:58:30 PM,sapl0335,1,10,G017,0,verbal_NMC_2-9-22,2022-09-02,2022-09-02,-,100% against PI within 7 days,-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,CHUCK WHEEL,-,-,-,,0.0,application/octet-stream,,826
847,2022-09-06,11:24:31 AM,sapl0335,1,10,E004,0,verbal_NMC_6-9-22,2022-09-06,2022-09-06,-,100% against PI within 7 days,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,827
848,2022-09-08,10:00:45 AM,sapl0335,1,10,G017,0,1800/1DR026470/CA1024924,2022-06-17,2022-06-17,-,45 days after successful installation,-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,Screen printing machine,-,-,-,,0.0,application/octet-stream,,812
849,2022-09-11,9:48:49 AM,sapl0335,1,10,C004,0,IND7175229,2022-08-29,2022-09-11,-,goods are to be received within 15 days after the GST appointed date,-,-,-,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,828
850,2022-09-11,4:05:51 PM,sapl0335,1,10,E004,0,verbal_dns_09-11,2022-09-11,2022-09-11,-,-,-,-,igst 18%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,829
851,2022-09-12,12:13:14 PM,sapl0335,1,10,T002,0,9300024898,2022-08-30,2022-09-12,S83470,Payment on 60 days from GR based on acceptance,-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,830
852,2022-09-12,1:50:41 PM,sapl0335,1,10,T002,0,9000036686,2022-08-30,2022-09-12,S83470,90% within 45 days against material receipt at TML & 10% after 45 days from date of commissioning / PBG 10% of PO basic value valid for 1 year from date of I & C.,-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,831
853,2022-09-12,4:00:57 PM,sapl0335,1,10,L004,0,0061-227137,2022-09-08,2022-09-12,24343,150  days after dispatch,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,832
854,2022-09-14,9:19:11 AM,sapl0335,1,10,E004,0,verbal_dns_09-14,2022-09-14,2022-09-14,-,-,-,-,igst 18%,-,-,-,-,-,-,-,,-,-,-,,0.0,application/octet-stream,,833
855,2022-09-16,10:22:26 AM,sapl0335,1,10,E004,0,verbal_dns_09-16,2022-09-16,2022-09-16,-,100% against PI within 7 days,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,834
856,2022-12-07,6:36:53 PM,Sapl0335,1,10,G020,0,verbal_nmc_17-09-22,2022-09-17,2022-09-17,-,30 days after dispatched,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,835
857,2022-09-21,8:59:01 AM,sapl0335,1,10,G020,0,verbal_NMC_21-9-22,2022-09-21,2022-09-21,-,after dispatch 30 days payment,-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,836
858,2022-09-23,4:57:55 PM,sapl0335,1,10,E004,0,verbal_nmc_23-9-2022,2022-09-23,2022-09-23,-,30 day after dispatch,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,837
859,2022-09-26,2:40:51 PM,sapl0335,1,10,E004,0,2200,2022-09-19,2022-09-26,-,Payment Terms 80% against running bill after material supply + 100% taxes after supply and tax proof submission and Balance 20% after installation and commissioning,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,838
860,2022-10-03,1:52:16 PM,sapl0003,1,10,E004,0,2348,2022-09-29,2022-10-03,-,-,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,839
861,2022-10-14,4:02:52 PM,sapl0325,1,10,E004,0,2527,2022-10-11,2022-10-14,-,100% AFTER WORK,-,-,igst 18%,-,-,-,-,-,-,-,-,-,-,-,SYNERGY 2527.pdf,61133.0,application/pdf,,840
862,2022-10-21,5:14:13 PM,sapl0325,1,10,S041,0,verbal_nmc_21-10-2022,2022-10-21,2022-10-21,-,100% against delivery,-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,841
863,2023-01-14,1:23:05 PM,Sapl0335,1,10,S040,0,verbal_NMC_31-10-22,2022-10-31,2022-10-31,-,"30% advanced , 60% before dispatch +100 taxes,,10% after installation",-,-,"CGST 9%, SGST 9%",-,-,-,-,-,-,-,-,-,-,-,,0.0,application/octet-stream,,842
