EnqId,SysDate,SysTime,SessionId,CompId,FinYearId,CustomerId,CustomerName,RegdAddress,RegdCountry,RegdState,RegdCity,RegdPinNo,RegdContactNo,RegdFaxNo,WorkAddress,WorkCountry,WorkState,WorkCity,WorkPinNo,WorkContactNo,WorkFaxNo,MaterialDelAddress,MaterialDelCountry,MaterialDelState,MaterialDelCity,MaterialDelPinNo,MaterialDelContactNo,MaterialDelFaxNo,ContactPerson,JuridictionCode,Commissionurate,TinVatNo,Email,EccNo,Divn,TinCstNo,ContactNo,Range,PanNo,TDSCode,Remark,EnquiryFor,Flag,POStatus
785,2021-10-23,2:19:56 PM,sapl0335,1,9,G020,GESTAMP AUTOMOTIVE INDIA PVT LTD ,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,Mr. Sunil Kokate,-,-,-,gaipl@in.gestamp.com,-,-,27AADCG1520D1Z8,+91-9673334857,-,-,-,,NEW SUPPLY OF PALLETS NB,1,1
786,2021-10-29,10:29:28 AM,sapl0335,1,9,S036,SYNERGYTECH AUTOMATION PVT LTD,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,405,412205,9156476626,-,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,405,412205,9156476626,-,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,405,412205,9156476626,-,Mahesh,-,-,-,mahesh@synergytechs.com,-,-,-,9156476626,-,-,-,,AGV WITH MECANUM WHEEL FOR 1 TON,1,1
787,2021-10-29,2:28:26 PM,sapl0335,1,9,D007,DREAMZEN TECHNOLOGIES LLP ,"Flat no.2001, B Wing, Shubh Kalyan Society, Nanded City Sinhgad Road, Pune-411041",1,21,405,412205,+91 7798464040,-,"Gat no 205, Kasurdi, Khed Shivapur,Off Pune Bangalore Highway, Taluka-Bhor, Dist-Pune, Bhor, Dist-Pune
Pune-412205 (Maharashtra, INDIA)",1,21,405,412205,+91 7798464040,-,"Gat no 205, Kasurdi, Khed Shivapur,Off Pune Bangalore Highway, Taluka-Bhor, Dist-Pune, Bhor, Dist-Pune
Pune-412205 (Maharashtra, INDIA)",1,21,405,412205,+91 7798464040,-,Mr. Amit Kokane,-,-,-,amitkokane2036@gmail.com,-,-,27AASFD7347R1ZC,+91 7798464040,-,-,-,-,"Design, Supply & Assembly for Troll Ball Assembly",1,1
788,2021-11-24,9:11:35 AM,sapl0003,1,9,S035,SYNERGY TECHNOLOGIES ,"Plot No.31,Swati Society,Dhankawadi,Pune",1,21,405,411043,-,-,"Plot No.31,Swati Society,Dhankawadi,Pune",1,21,405,411043,-,-,"Plot No.31,Swati Society,Dhankawadi,Pune",1,21,405,411043,-,-,-,-,-,-,nehaa@synergytechs.com,-,-,27AENFS3367K1ZC,-,-,-,-,,Auger Parts,1,1
789,2022-01-19,8:59:50 AM,Sapl0335,1,9,G020,GESTAMP AUTOMOTIVE INDIA PVT LTD ,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,Mr. Sunil Kokate,-,-,-,gaipl@in.gestamp.com,-,-,27AADCG1520D1Z8,+91-9673334857,-,-,-,,Supply of new notch back body side pallets,1,1
790,2022-01-24,2:27:27 PM,Sapl0335,1,9,G020,GESTAMP AUTOMOTIVE INDIA PVT LTD ,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,99224333407,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,99224333407,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,99224333407,-,Mr. Sunil Kokate,-,-,-,gaipl@in.gestamp.com,-,-,27AADCG1520D1Z8,+91-9673334857,-,-,-,-,Supply of modification pallets Tail Gate outer lower,1,1
791,2022-01-24,3:55:20 PM,Sapl0335,1,9,G020,GESTAMP AUTOMOTIVE INDIA PVT LTD ,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,99224333407,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,99224333407,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,99224333407,-,Mr. Sunil Kokate,-,-,-,gaipl@in.gestamp.com,-,-,27AADCG1520D1Z8,99224333407,-,-,-,-,Supply of New tail gate outer upper pallets,1,1
792,2022-01-24,6:00:29 PM,Sapl0335,1,9,G020,GESTAMP AUTOMOTIVE INDIA PVT LTD ,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,99224333407,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,99224333407,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,99224333407,-,Mr. Sunil Kokate,-,-,-,gaipl@in.gestamp.com,-,-,27AADCG1520D1Z8,99224333407,-,-,-,-,Supply of new tail gate outer upper pallets,1,1
793,2022-02-09,5:07:44 PM,Sapl0335,1,9,N003,NEEL METAL PRODUCTS LTD. ,"NO. 601, HEMKUNT CHAMBERS, 89, NEHRU PLACE, NEW DELHI",1,10,133,110019,8220007523,-,"NO. 1,2,5 & 6, TVS INDUSTRIAL ESTATE, HARITA, HOSUR KRISHNAGIRI",1,31,680,635109,8220007523,-,"NO. 1,2,5 & 6, TVS INDUSTRIAL ESTATE, HARITA, HOSUR KRISHNAGIRI",1,31,680,635109,8220007523,-,MR. N.SATISH,-,CHENNAI III,33323363536,sathish.narashiman@jbm-group.com,AABCT9860DXM003,-,33AABCN6304Q1ZB,8220007523,HOSUR IIC,AABCT 9860 D,-,,GUN rail materials,1,1
794,2022-02-09,5:21:39 PM,Sapl0335,1,9,N003,NEEL METAL PRODUCTS LTD. ,"NO. 601, HEMKUNT CHAMBERS, 89, NEHRU PLACE, NEW DELHI",1,10,133,110019,8220007523,-,"NO. 1,2,5 & 6, TVS INDUSTRIAL ESTATE, HARITA, HOSUR KRISHNAGIRI",1,31,680,635109,8220007523,-,"NO. 1,2,5 & 6, TVS INDUSTRIAL ESTATE, HARITA, HOSUR KRISHNAGIRI",1,31,680,635109,8220007523,-,MR. N.SATISH,-,CHENNAI III,33323363536,sathish.narashiman@jbm-group.com,AABCT9860DXM003,-,33AABCN6304Q1ZB,8220007523,HOSUR IIC,AABCT 9860 D,-,,spare parts of gun rails,1,1
795,2022-02-20,5:12:59 PM,Sapl0335,1,9,S036,SYNERGYTECH AUTOMATION PVT LTD ,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,405,412205,9156465854,-,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,405,412205,9156465854,-,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,405,412205,9156465854,-,vinodkumar,-,-,-,vinodkumar.kadepure@synergytechs.com,-,-,-,9156465854,-,-,-,,Agriculture panel product,1,1
796,2022-02-25,11:50:29 AM,Sapl0335,1,9,A013,ALF ENGINEERING PVT.LTD  ,"Plot No.A-1/3,MVML Supplier Park,Phase-IV,Village-Nigoje,MIDC-Chakan",1,21,405,413 105,2382034-2380103,2386820,"Plot No.A-1/3,MVML Supplier Park,Phase-IV,Village-Nigoje,MIDC-Chakan",1,21,405,413 105,2382034-2380103,2386820,"Plot No.A-1/3,MVML Supplier Park,Phase-IV,Village-Nigoje,MIDC-Chakan",1,21,405,413 105,2382034-2380103,2386820,Mr. Sharad Awahad,-,-,27180524522-V,alfnsk@dataone.in,AAFCA6242GEM007,-,27AAFCA6242G1ZT,09765260642,-,-,-,,Spare parts,1,1
797,2022-02-28,1:46:46 PM,sapl0325,1,9,S036,SYNERGYTECH AUTOMATION PVT LTD ,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,405,412205,9156465854,-,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,405,412205,9156465854,-,"Gut 205, kasurdi,khed shivapur off pune-bangalore highway Tal.bhor, pune 412205",1,21,405,412205,9156465854,-,Vinodkumar,-,-,-,vinodkumar.kadepure@synergytechs.com,-,-,-,9156465854,-,-,-,-,PICK & PLACE MACHINE REFURBISHMENT,1,1
798,2022-03-05,3:17:36 PM,Sapl0335,1,9,C004,CUMMINS INDIA LIMITED ,"KOTHRUD, Dhanukar colony",1,21,405,411038,9075564236,-,"kothrude, dhanukar colony",1,21,405,411038,9075564236,-,"kothrude, dhanukar colony",1,21,405,411038,9075564236,-,Prajakta Brahme,-,-,27410344315/V DT 01/04/06,adesh.a.sheth@cummins.com,AAACC7258BST001,-,27AAACC7258B1ZW,9075564236,27410344315/c DT 01/04/06,-,27AAACC7258B1ZW,-,Modification of RGV for oil pan fitment,1,1
799,2022-03-15,3:47:26 PM,Sapl0335,1,9,J009,JBM OGIHARA AUTOMOTIVE INDIA LTD  ,"Supplier Park - Building No - 6,Toyota Kirloskar Motors Pvt.Ltd.,Plot No.1, Bidadi Industrial Area,RamnagarDistt, Bidadi",1,17,293,562109,-,-,"Supplier Park - Building No - 6,Toyota Kirloskar Motors Pvt.Ltd.,Plot No.1, Bidadi Industrial Area,RamnagarDistt, Bidadi",1,17,293,562109,-,-,"Supplier Park - Building No - 6,Toyota Kirloskar Motors Pvt.Ltd.,Plot No.1, Bidadi Industrial Area,RamnagarDistt, Bidadi",1,17,293,562109,-,-,Mr. Joe Nirmal,-,BANGALORE III,-,purchase@joai.co.in,AACCJ1334PXM001,KENGERI,29140853147,96633 02664,BIDADI,-,-,,Long Rail/Cross Rail/Spare part,1,1
800,2022-03-16,5:02:20 PM,Sapl0335,1,9,S037,SUPREME ROLLFORM PRIVATE LTD,"Plot No-72 sector11 IIE Sidcul,pantnagar.uttarakhand-263153",1,34,679,263153,9090909090,-,"Plot No-72 sector11 IIE Sidcul,pantnagar.uttarakhand-263153",1,34,679,263153,9090909090,-,"Plot No-72 sector11 IIE Sidcul,pantnagar.uttarakhand-263153",1,34,679,263153,9090909090,-,Pradeep,-,-,-,utk@srfpl.in,-,-,05AARCS2337Q1ZO,9090909090,-,-,-,,"Long rail ,cross rail and spare part",1,1
801,2022-03-20,9:24:24 AM,sapl0325,1,9,G020,GESTAMP AUTOMOTIVE INDIA PVT LTD ,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,Mr. Sunil Kokate,-,-,-,gaipl@in.gestamp.com,-,-,27AADCG1520D1Z8,+91-9673334857,-,-,-,,New supply of pallets,1,1
803,2022-03-31,10:12:43 AM,sapl0325,1,9,C004,CUMMINS INDIA LIMITED ,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,KOTHRUD,1,21,405,411038,25385435 EXT - 3135,-,Prajakta Brahme,-,-,27410344315/V DT 01/04/06,prajakta.brahme@cummins.com,AAACC7258BST001,-,27AAACC7258B1ZW,9075564236,27410344315/c DT 01/04/06,-,27AAACC7258B1ZW,-,RGV Front and Rear Engine mounting support,1,1
804,2022-03-31,1:06:17 PM,sapl0325,1,9,M001,MAHINDRA & MAHINDRA LTD ,"PLANT - 2,80 - MIDC,Satpur",1,21,402,422007,91 253 6613009,91 253 2353320,"PLANT - 2,80 - MIDC,Satpur",1,21,402,422007,91 253 6613009,91 253 2353320,"PLANT - 2,80 - MIDC,Satpur",1,21,402,422007,91 253 6613009,91 253 2353320,Ms. Snehal Malge,-,-,400039/S/3,MALGE.SNEHAL@mahindra.com,AAFCA6224NXM001,-,27AAACM3025E1ZZ,+91 253 6613052,400039/C/27,-,-,-,Spot welding fixtures,1,1
805,2022-03-31,10:17:36 AM,Sapl0335,1,9,F009,FJM CYLINDERS PVT LTD ,"Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24",1,12,142,382130,9992500769,-,"Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24 Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24",1,12,142,382130,9992500769,-,"Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24",1,12,142,382130,9466418197,-,Dharam Pal Yadav,-,-,-,dharm.pal@jbmgroup.com,-,-,-,9466418197,-,-,-,-,"STATION TILTING 3.5*0.4*0.9 MTR CONVYR, STATION FRAME ASSY STAND, STATION TILTING 3.5*0.4*0.9 MTR CONVYR, JAW CYLINDER CLAMPING DIA 267-406 MM",1,1
806,2022-05-16,1:28:48 PM,Sapl0335,1,10,F009,FJM CYLINDERS PVT LTD ,"Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24",1,12,142,382130,-,-,"Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24 Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24",1,12,142,382130,-,-,"Opp 24th Milestone,SH-7,village-vithalapur, 382130,tq-Mandal ,Ahmedabad st code-24",1,12,142,382130,-,-,-,-,-,-,fjmcyliners@gmail.com,-,-,-,-,-,-,-,,Frame assembly platform and weighing  machine stand,1,1
807,2022-05-16,4:35:31 PM,Sapl0335,1,10,S019,SHARADA INDUSTRIES ,"W-199-B,S BLOCK,MIDC,BHOSARI",1,21,405,411 026,90-20-27120962,90-20-27121514,"W-199-B,S BLOCK,MIDC,BHOSARI",1,21,405,411 026,90-20-27120962,90-20-27121514,"W-199-B,S BLOCK,MIDC,BHOSARI",1,21,405,411026,90-20-27120962,90-20-27121514,Kanchan Pant,-,Pune I,27AAZPM6524E1Z9,info@sharadaindustries.com,AAZPM6524EXM001,"Pune V, near Akurdi Railway Station, Akurdi, Pune",27AAZPM6524E1Z9,9552503553,"Bhosari V, P.J.chambers, pimpri.",-,-,-,New Sub-assembly welding fixture of CO2 and modification of fixture,1,1
808,2022-05-22,5:25:32 PM,sapl0325,1,10,G017,GODREJ &BOYCE MFG CO LTD. ,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,398,400079,9820225024,022-67963709,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,398,400079,9820225024,022-67963709,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,398,400079,9820389211,022-67963709,Gajendrasingh J Bhadauria,-,-,-,gjb@godrej.com,---,---,27AAACG1395D1ZU,9820225024,-,-,-,-,MD PRC Kit mobile_platform,1,1
810,2022-05-27,3:49:57 PM,Sapl0335,1,10,S039,S H ELECTRONIC CO,"Gat 74/75,sonawane wasti talawade,pune-412114",1,21,405,412114,8087118866,-,"Gat 74/75,sonawane wasti talawade,pune-412114",1,21,405,412114,8087118866,-,"Gat 74/75,sonawane wasti talawade,pune-412114",1,21,405,412114,8087118866,-,Ansar shaik,-,-,-,info@cnccuttingindia.com,-,-,27GOOPS4511C2ZR,8087118866,-,-,-,-,-,1,1
811,2022-06-03,9:58:21 AM,Sapl0335,1,10,J009,JBM OGIHARA AUTOMOTIVE INDIA LTD  ,"Supplier Park - Building No - 6,Toyota Kirloskar Motors Pvt.Ltd.,Plot No.1, Bidadi Industrial Area,RamnagarDistt, Bidadi",1,17,293,562109,-,-,"Supplier Park - Building No - 6,Toyota Kirloskar Motors Pvt.Ltd.,Plot No.1, Bidadi Industrial Area,RamnagarDistt, Bidadi",1,17,293,562109,-,-,"Supplier Park - Building No - 6,Toyota Kirloskar Motors Pvt.Ltd.,Plot No.1, Bidadi Industrial Area,RamnagarDistt, Bidadi",1,17,293,562109,-,-,Mr. Joe Nirmal,-,BANGALORE III,-,purchase@joai.co.in,AACCJ1334PXM001,KENGERI,29140853147,96633 02664,BIDADI,-,-,-,Load trolley,1,1
812,2022-06-14,2:57:12 PM,Sapl0335,1,10,G017,GODREJ &BOYCE MFG CO LTD. ,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,398,400079,9820225024,022-67963709,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,398,400079,9820225024,022-67963709,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,398,400079,9820389211,022-67963709,Gajendrasingh J Bhadauria,-,-,-,gjb@godrej.com,---,---,---,9820225024,-,-,-,,Printing & scanning machine,1,1
813,2022-06-15,10:43:11 AM,Sapl0335,1,10,N003,NEEL METAL PRODUCTS LTD. ,"NO. 601, HEMKUNT CHAMBERS, 89, NEHRU PLACE, NEW DELHI",1,10,133,110019,8220007523,-,"NO. 1,2,5 & 6, TVS INDUSTRIAL ESTATE, HARITA, HOSUR KRISHNAGIRI",1,31,680,635109,8220007523,-,"NO. 1,2,5 & 6, TVS INDUSTRIAL ESTATE, HARITA, HOSUR KRISHNAGIRI",1,31,680,635109,8220007523,-,MR. N.SATISH,-,CHENNAI III,33323363536,sathish.narashiman@jbm-group.com,AABCT9860DXM003,-,33AABCN6304Q1ZB,8220007523,HOSUR IIC,AABCT 9860 D,-,-,FOR RAIL CROSS TROLLEY,1,1
814,2022-10-11,9:07:31 AM,sapl0335,1,10,F009,FJM CYLINDERS PVT LTD ,"FJM CYLINDERS PVT. LTD,
Plot No-20 & 21-P,Bidadi Industrial Area,Phase-II,,562109,
Sector-1,Shanumangala,Bidadi,Ramanagara",1,17,293,562109,9310374673,-,"FJM CYLINDERS PVT. LTD,
Plot No-20 & 21-P,Bidadi Industrial Area,Phase-II,,562109,
Sector-1,Shanumangala,Bidadi,Ramanagara",1,17,293,562109,9310374673,-,"FJM CYLINDERS PVT. LTD,
Plot No-20 & 21-P,Bidadi Industrial Area,Phase-II,,562109,
Sector-1,Shanumangala,Bidadi,Ramanagara",1,17,293,562109,9310374673,-,ANMOL TYAGI,-,-,29AABCF6572C1ZN,fjmcyliners@gmail.com,-,-,-,9310374673,-,-,-,,JIB  CRANE CAPACITY 500 KG Length - 4 meter,1,1
815,2022-07-12,1:22:11 PM,sapl0335,1,10,E003,EULER MOTORS PRIVATE LIMITED,"Euler Motors

Sheikh Sarai Phase 1, Sheikh Sarai, New Delhi, Delhi 110017",1,10,133,110017,99530 93075,-,"Euler Motors

Sheikh Sarai Phase 1, Sheikh Sarai, New Delhi, Delhi 110017",1,10,133,110017,99530 93075,-,"Euler Motors

Sheikh Sarai Phase 1, Sheikh Sarai, New Delhi, Delhi 110017",1,10,133,110017,99530 93075,-,abcd,-,-,-,abcd@gmail.com,-,-,-,9090909090,-,-,-,-,SCISSOR LIFT FOR BATTERY ASSEMBLY,1,1
816,2022-07-16,10:36:46 AM,sapl0335,1,10,T002,TATA MOTORS LTD ,MPLP PIMPRI PLANT,1,21,405,411018,-,-,MPLP PIMPRI PLANT,1,21,405,411018,-,-,MPLP PIMPRI PLANT,1,21,405,411018,-,-,-,-,-,27390247811V DT.01/04/08,asdfg@tatamotors.com,"PIMPRI - AACT2727QXM003, CHINCHWAD - AAACT2727QXM007",-,27AAACT2727Q1ZW,-,27390247811c DT.01/04/08,-,27AAACT2727Q1ZW,,spare parts,1,1
817,2022-07-20,3:31:07 PM,sapl0335,1,10,S040,SHREE SHYAM PROCESSORS PVT. LTD ,"D-92, M.I.D.C. SATPUR, NASIK-07. Phone: 0253-2350988, Fax - 0253-6614154.",1,21,402,422007,9090909090,-,"D-92, M.I.D.C. SATPUR, NASIK-07. Phone: 0253-2350988, Fax - 0253-6614154.",1,21,402,422007,9090909090,-,"D-92, M.I.D.C. SATPUR, NASIK-07. Phone: 0253-2350988, Fax - 0253-6614154.",1,21,402,422007,9090909090,-,Anil patil,-,-,-,smi22@rediffmail.com,-,-,27AACCS0042B1Z2,9090909090,-,-,-,,manual and robotic fixture,1,0
818,2022-07-22,9:40:37 AM,sapl0335,1,10,T019,TRACK COMPONENTS LIMITED ,"A1/4 Mvml vendor park ,chakan phase iv,, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 410501",1,21,405,410501,9090909090,-,"A1/4 Mvml vendor park ,chakan phase iv,, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 410501",1,21,405,410501,9090909090,-,"A1/4 Mvml vendor park ,chakan phase iv,, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 410501",1,21,405,410501,9090909090,-,Rahul Agnihotri,-,-,-,xyz@gmail.com,-,-,-,9090909090,-,-,-,,spot welding fixture,1,1
819,2022-07-23,1:35:57 PM,sapl0335,1,10,E003,EULER MOTORS PRIVATE LIMITED ,"Euler Motors

A-39 mohan co-operative ind.estate near mohan estate metro station New Delhi, Delhi 110017",1,10,133,110017,99530 93075,-,"Euler Motors

A-39 mohan co-operative ind.estate near mohan estate metro station New Delhi, Delhi 110017",1,10,133,110017,99530 93075,-,"Euler Motors

A-39 mohan co-operative ind.estate near mohan estate metro station New Delhi, Delhi 110017",1,10,133,110017,99530 93075,-,abcd,-,-,-,abcd@gmail.com,-,-,-,9090909090,-,-,-,,Trolley for CMM and paint shop movement,1,1
820,2022-07-23,2:31:02 PM,sapl0335,1,10,E004,EULER MOTOR PVT LTD ,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,acbd,-,-,-,xyz@gmail.com,-,-,-,9090909090,-,-,-,-,RAILING FOR BIW LINE,1,1
821,2022-07-27,5:07:58 PM,sapl0335,1,10,F007,FJM CYLINDERS PVT. LTD. ,"PLOT 360, SECTOR 3, IMT, BAWAL",1,13,183,123501,-,-,"PLOT 360, SECTOR 3, IMT, BAWAL",1,13,183,123501,-,-,"PLOT 360, SECTOR 3, IMT, BAWAL",1,13,183,123501,-,-,Tushar,-,-,-,purchase@fjmcylinders.com,AABCF6572CEM001,-,06072708690,-,-,AABCF6572C,-,,Diabolla Roller Chain drive Conveyor with drive,1,1
822,2022-07-30,10:53:05 AM,sapl0335,1,10,E004,EULER MOTOR PVT LTD ,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,acbd,-,-,-,xyz@gmail.com,-,-,-,9090909090,-,-,-,,Gun rail,1,1
823,2022-08-17,3:24:26 PM,sapl0335,1,10,E004,EULER MOTOR PVT LTD ,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,acbd,-,-,-,xyz@gmail.com,-,-,-,9090909090,-,-,-,,Gun rail assembly,1,1
824,2022-09-02,9:47:47 AM,sapl0335,1,10,G020,GESTAMP AUTOMOTIVE INDIA PVT LTD ,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",1,21,405,410501,+91-9673334857,-,Mr. Sunil Kokate,-,-,-,gaipl@in.gestamp.com,-,-,27AADCG1520D1Z8,+91-9673334857,-,-,-,,BLUE BLANKING PALLETS,1,1
825,2022-09-07,4:59:23 PM,sapl0335,1,10,E004,EULER MOTOR PVT LTD ,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,EMAX ENGINEERING SYSTEM PVT LTD.PLOT NO 746 SECTOR 69 IMT FARIDABAAD 121104,1,13,173,121105,9090909090,-,acbd,-,-,06AABCE0306K1Z3,xyz@gmail.com,-,-,-,9090909090,-,-,-,,trolley for paint shop,1,1
826,2022-09-02,12:13:12 PM,sapl0335,1,10,G017,GODREJ &BOYCE MFG CO LTD. ,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,398,400079,9820225024,022-67963709,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,398,400079,9820225024,022-67963709,"Plant 7, Pirojshanagar, Wikhroli, Mumbai 400079",1,21,398,400079,9820389211,022-67963709,Gajendrasingh J Bhadauria,-,-,-,gjb@godrej.com,---,---,---,9820225024,-,-,-,,CHUCK WHEEL,1,1
827,2022-09-07,4:56:06 PM,sapl0335,1,10,E004,EULER MOTOR PVT LTD ,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,Topline logistic park pvt ltd at village aurangabad mitnol &dighot palwal haryana 121105,1,13,173,121105,9090909090,-,acbd,-,-,-,xyz@gmail.com,-,-,-,9090909090,-,-,-,,M.S materials,1,1
