Id,ProformaInvNo,InvDate,PONo,Amount,Particular,WithinGroup,WONo,BG,PVEVNO,BillAgainst,MId
3946,,,,17300.0,TOWARDS LEGAL & PROFESSIONAL FEES,-,,9,,,2427
3947,,,,6048.0,,,,,7224,17/18-3330,2428
3948,,,,36224.0,,,,,7357,17-18-4055,2428
3949,,,,30080.0,,,,,7417,17-18/3509,2428
3950,,,,27648.0,,,,,7421,17-18/3462,2428
3951,,,,38555.0,,,,,7301,200/17-18,2429
3952,,,,36445.0,,,,,7523,267/17-18,2429
3953,,,,40427.0,,,,,8247,011,2430
3954,-,2018-06-30,,24951.0,not more than rs.25000/-,,,,,,2431
3955,24/2018-19,2018-06-18,,58508.0,PAID AGAINST PI FOR WO NO. N0155,,,,,,2432
3956,GST-013,2018-06-18,"0182,",119062.0,PAID AGAINST PI FOR WO NO. N0155 (30 DAYS PDC),,,,,,2433
3958,,,,32161.0,AMT.TRANSFER TO PF OFFICE (HARDIK KHAWASE),-,,24,,,2435
3959,-,2018-07-20,,44770.0,PAID AGAINST HARDWARE (30 DAYS PDC),,,,,,2436
3960,-,2018-06-19,,3000.0,AMT TRANSFER,,,,,,2437
3961,-,2018-07-29,"0252,",371187.0,PAID AGAINST PO (30 DAYS PDC),,,,,,2438
3962,-,2018-06-21,"0278,",19600.0,10% advance,,,,,,2439
3963,24329,2018-06-20,"0164,",66240.0,PAID AGAINST PO (30 DAYS PDC),,,,,,2440
3964,-,2018-06-22,"0198,",5676.0,PAID AGAINST PO (30 DAYS PDC),,,,,,2441
3965,124,2018-06-22,,917450.0,PAID AGAINST PO (30 DAYS PDC),,,,,,2442
3966,-,2018-07-09,"0285,",75000.0,15 DAYS PDC(23.6.18)NOT MORE THAN=75000/-,,,,,,2443
3967,-,2018-06-23,,4000.0,PAID AGAINST ADVANCE (SAPL TO BHOSARI),,,,,,2444
3968,23/2018-19,2018-06-25,"0242,",62016.0,PAID AGAINST DELIVERY,,,,,,2445
3969,-,2018-08-26,"0149,",2000000.0,PAID AGAINST PI (60 DAYS PDC),,,,,,2446
3970,-,2018-08-26,"0149,",2000000.0,PAID AGAINST PI (60 DAYS PDC),,,,,,2446
3971,-,2018-08-26,"0149,",956000.0,PAID AGAINST PI (60 DAYS PDC),,,,,,2446
3972,-,2018-06-26,,25947.0,AMT.TRANSFER AGAINST PI,,,,,,2447
3973,-,2018-06-26,,748647.0,35% PAID AGAINST PI,,,,,,2448
3974,-,2018-07-30,,748647.0,35% PAID AGAINST PI (30 DAYS PDC),,,,,,2448
3975,-,2018-08-15,,641696.0,30% PAID AGAINST PI (45 DAYS PDC),,,,,,2448
3976,-,2018-06-27,,31014.0,PAID AGAINST DELIVERY,,,,,,2449
3977,-,2018-06-27,,44648.0,PAID AGAINST BILL,,,,,,2450
3978,-,2018-06-27,,665969.0,PAID AGAINST LM RAILS & BLOCKS,,,,,,2451
3979,089,2018-06-27,,28556.0,PAID AGAINST PI,,,,,,2452
3980,-,2018-07-29,"0320,",85175.0,30 days pdc,,,,,,2453
3981,-,2018-06-29,"0165,",99812.0,PAID AGAINST PO,,,,,,2454
3982,-,2018-07-29,"0280,",8850.0,30 days pdc,,,,,,2455
3983,145,2018-07-31,,109740.0,30 days pdc,,,,,,2456
3984,-,2018-08-02,"0259,",43589.0,Paid Against 30 days pdc,,,,,,2457
3985,-,2018-07-15,,16000.0,transport charges (trumech engg.to sapl),,,,,,2458
3986,-,2018-07-04,,10000.0,PAID TO PARTY TOWARDS MILLING M/C SCREW,,,,,,2459
3987,-,2018-07-04,,6755.0,TOWARDS LASER CUTTING,,,,,,2460
3988,79,2018-06-27,,6444.0,PAID AGAINST CANTEEN MATERIAL,,,,,,2461
3990,-,2018-07-04,,122224.0,PAID AGAINST 35% PI,,,,,,2463
3991,-,2018-08-08,,113963.0,PAID AGAINST 35% PI,,,,,,2463
3992,-,2018-08-23,,97683.0,PAID AGAINST 30% PI,,,,,,2463
3993,-,2018-07-06,,658.0,online amt.transfer,,,,,,2464
3994,865,2018-07-23,,26904.0,paid against inv (15 days pdc),,,,,,2465
3995,,,,1400.0,TRANSPORT CHARGES (CHAKAN TO SAPL),-,N0155,1,,,2466
3996,,,,15000.0,BENIG AMT.TRANSFER TO LAXMAN SOMVANSHI TOWARDS LEGAL FEES FOR DELHI CASE,-,,9,,,2467
3997,,,,2000.0,BEING AMT.TRANSFER TO VISHWAS GAVIT TOWARDS MATERIAL PUR.,-,,13,,,2468
3998,,,,2205.0,,,,,7634,408,2469
3999,,,,3289.0,,,,,7681,304,2469
4000,,,,2514.0,,,,,7818,497,2469
4001,,,,7416.0,,,,,7946,539,2469
4002,PUN/SRC/1718/0283,2018-07-06,,33200.0,TRANSPORT CHARGES FROM SAPL TO SAHARANPUR,,,,,,2470
4003,,,,1180.0,TOWARDS INSURANCE OF SRC TRANSPORT COM. (BAJAJ ALLIANZ GENERAL INSURANCE COM.),-,,10,,,2471
4004,-,2018-07-24,,31000.0,15 DAYS PDC (SQUARE TUBE) NOT MORE THAN=31000/-,,,,,,2472
4005,-,2018-07-09,,34358.0,paid against base plate,,,,,,2473
4006,-,2018-08-11,,174876.0,paid against PI(30 days pdc),,,,,,2474
4007,-,2018-07-10,,2448.0,AMT.TRANSFER TO PARTY TOWARDS MATERIAL PUR.,,,,,,2475
4008,-,2018-07-21,,8614.0,PAID AGAINST CARBIDE TIPS (10 DAYS PDC),,,,,,2476
4009,-,2018-07-12,,22542.0,PAID AGAINST PNEUMATIC CYLINDER (DD),,,,,,2477
4010,-,2018-07-13,,5000.0,PAID AGAINST BILL,,,,,,2478
4011,-,2018-07-22,,15340.0,PAID AGAINST HARDWARE (10 DAYS PDC),,,,,,2479
4012,-,2018-07-14,,10356.0,paid against po for ball bearing,,,,,,2480
4013,663/608,2018-08-11,,145266.0,paid aganist inv. (30 days pdc),,,,,,2481
4014,G-640,2018-07-16,,174965.0,PAID AGAINST PI,,,,,,2482
4015,165,2018-07-16,,6031.0,AMT.TRANSFER TO PARTY TOWARDS CANTEEN MATERIAL,,,,,,2483
4016,-,2018-07-17,,28763.0,AMT.TRANSFER TO PARTY AGAINST PO,,,,,,2484
4017,-,2018-07-18,,64100.0,PAID AGAINST BILL JULY-18,,,,,,2485
4018,410,2018-09-08,,50233.0,45 DAYS PDC,,,,,,2486
4019,261,2018-07-31,,15139.0,PAID AGAINST PO 0420 & WO NO.N0155,,,,,,2487
4020,-,2018-08-23,,9083.0,PAID AGAINST PO 0420 & WO NO.N0155 (30 DAYS PDC),,,,,,2488
4021,,2018-07-31,"0279,",96305.0,PAID AGAINST PO,,,,,,2489
4022,-,2018-09-03,"0279,",96306.0,30 DAYS PDC,,,,,,2490
4023,5,2018-06-19,"0272,",77307.0,PAID AGAINST PO,,,,,,2491
4024,005/006,2018-07-13,,492037.0,"PAID AGAINST PO,WO NO.N0155",,,,,,2492
4025,,,,1076869.0,SALARY FOR THE MONTH OF MAY 2018 (ALL EMPLOYEE),,,,,,2493
4026,-,2018-08-01,,58140.0,PAID AGAINST C-63,,,,,,2494
4027,-,2018-08-01,,8480.0,NOT MORE THAN=10000/- (ROUND BAR BEARS),,,,,,2495
4028,,,,20537.0,SALARY FOR THE MONTH OF MAY-18 (AMT.TRANSFER),,,,,,2496
4029,,,,7980.0,SALARY FOR THE MONTH OF APR.-18 (AMT.TRANSFER),,,,,,2497
4030,,,,39772.0,BEING AMT.TRANSFER TO SHRIRAM SOMWANSHI TOWARDS CONSULTANCY CHARGES FOR THE MONTH OF JAN/FEB/MARCH-2018,-,,9,,,2498
4031,-,2018-07-31,,30037.0,AMT.TRANSFER TO PARTY AGAINST BILL,,,,,,2499
4032,-,2018-09-04,"0273,",134848.0,"PAID AGAINST PI NO.KT/18-19/PIV/TPG234,PO NO.0273 & WO NO.N0155.30 DAYS PDC",,,,,,2500
4033,-,2018-08-04,,7967.0,PAID AGAINST LASER CUTTING,,,,,,2501
4034,-,2018-08-04,"0471,",17316.0,PAID AGAINST PO,,,,,,2502
4035,,,,3760.0,BEING AMT.TRANSFER TO RAOSAHEB RAJALE TOWARDS ON SITE PROTO-D & CUMMINS WO.NO.N0166/N0179,-,N0166,1,,,2503
4036,-,2018-08-06,"0490,",76582.0,PAID AGAINST PO NO 0490 (30DAY PDC DT.7.8.18)WO.NO.N0155,,,,,,2504
4037,-,2018-08-08,"0369,",40356.0,being chq.no.136263 paid against po no 0369 wo.no.n0155 AMT.TRANSFER TO PARTY,,,,,,2505
4038,,,,3000.0,AMT.TRANSFER TO MADHUR PATRIKAR TOWARDS MAN OF THE MONTH (JUNE-18)ABHAY JADHAV,,,,,,2506
4039,-,2018-08-10,,1830.0,PAID AGAINST ENGRAVING NAME PLATES.WO NO.N0155/0175,,,,,,2507
4040,-,2018-08-10,"0495,",173402.0,AMT.TRANSFER TO PARTY TOWARDS SQUARE TUBE PUR.,,,,,,2508
4042,-,2018-08-10,,18347.0,AMT.TRANSFER TO PARTY TOWARDS MOBILE BILL CHARGES (19 MAY TO 18 JUN & 19 JUN TO 18 JULY),,,,,,2510
4043,-,2018-08-10,,3717.0,AMT.TRANSFER TO ANAND CHAUDHARI TOWARDS MATERIAL PUR.,,,,,,2511
4044,-,2018-08-11,,18343.0,BEING AMT.TRANSFER TO PARTY TOWARDS CUTTING LASER,,,,,,2512
4046,-,2018-09-13,,6230.0,30 DAYS PDC,,,,,,2514
4047,018,2018-08-13,,658356.0,PAID AGAINST PI TOWARDS CHANNEL C,,,,,,2515
4048,-,2018-08-13,"0495,",4806.0,AMT.TRANSFER TO PARTY AGAINST PO,,,,,,2516
4050,,,,10950.0,TOWARDS DIESEL GENSET & 7267 & 5483 (CREDIT CARD AGAINST TRANSFER),-,,9,,,2518
4051,-,2018-09-14,"0494,",16599.0,30 DAYS PDC,,,,,,2519
4052,-,2018-09-10,,116122.0,30 DAYS PDC,,,,,,2520
4053,-,2018-09-01,,159296.0,30 DAYS PDC,,,,,,2521
4054,216,2018-08-14,"0361,",5519.0,PAID AGAINST PO,,,,,,2522
4055,-,2018-08-14,"0539,",32745.0,AMT.TRANSFER TO PARTY TOWARDS PO AGAINST,,,,,,2523
4056,,,,5000.0,BEING AMT.TRANSFER TOWARDS SALARY DIFF. THE MONTH OF FEB & MARCH-18 (ONLY 5000 PAID & 5000 REMAIN),,,,,,2524
4058,,,,10000.0,AMT.TRANSFER TOWARDS SALARY DIFFERANCE FOR THE MONTH OF JULY-18,,,,,,2526
4059,7/8/9,2018-08-16,,132589.0,30 days pdc,,,,,,2527
4060,-,2018-08-16,"0565,",9000.0,AMT.TRANSFER TO PARTY TOWARDS GUN RAIL MATERIAL PUR.,,,,,,2528
4061,-,2018-08-16,,45880.0,BEING ELECTRICITY EXPENSES PAID FOR THE MONTH OF AUG-18,,,,,,2529
4062,,,,8823.0,AMT.TRANSFER TOWARDS ONSITE ALSTOM (SAHARANPUR),-,,4,,,2530
4063,-,2018-08-17,,5098.0,PAID AGAINST ALLUMINIUM FLAT,,,,,,2531
4064,,,,30000.0,AMT.TRANSFER TOWARDS SALARY FOR THE MONTH OF JUN & JULY 2018,,,,,,2532
4065,08010/13,2018-08-18,,3700.0,AMT.TRANSFER TO PARTY TOWARDS BILL AGAINST,,,,,,2533
4066,-,2018-08-18,"0565,",13420.0,PAID AGAINST PO,,,,,,2534
4067,-,2018-09-19,"0577,",8326.0,30 days pdc,,,,,,2535
4068,007,2018-08-20,,148985.0,PAID AGAINST PI,,,,,,2536
4069,11,2018-08-20,,26550.0,AMT.TRANSFER TO PARTY TOWARDS BILL AGAINST,,,,,,2537
4070,,,,838617.0,BEING AMT.TRANSFER TO EMPLOYEES TOWARDS SALARY FOR THE MONTH OF JUNE-18,,,,,,2538
4071,-,2018-08-20,"0547,",35277.0,AMT.TRANSFER TO PARTY AGAINST PO,,,,,,2539
4072,,,,5000.0,amt.transfer towards salary against,,,,,,2540
4073,-,2018-08-21,,2000.0,PAID AGAINST PIN,,,,,,2541
4074,-,2018-08-21,,3000.0,PAID AGAINST GUNRAIL MATERIAL,,,,,,2542
4075,-,2018-08-23,,2006.0,PAID AGAINST INTERNET CHARGES FOR AUG-18,,,,,,2543
4076,-,2018-09-25,,4720.0,30 DAYS PDC,,,,,,2544
4077,-,2018-08-23,,5900.0,PAID AGAINST CANTEEN MATERIAL,,,,,,2545
4078,-,2018-08-27,,157707.0,PAID AGAINST TOD MATERIAL,,,,,,2546
4079,-,2018-09-28,,75520.0,PAID AGAINST PLC,,,,,,2547
4080,-,2018-09-29,"0617,",7851.0,PAID AGAINST PO,,,,,,2548
4081,-,2018-08-30,,5661.0,PAID AGAINST BILL & ADVANCE,,,,,,2549
4082,-,2018-10-01,,11498.0,PAID AGAINST INV. (raw material for rollings),,,,,,2550
4083,,,,278335.0,BEING AMT.TRANSFER TO EMPLOYEE TOWARDS SALARY JUNE-2018 AGAINST,,,,,,2551
4084,-,2018-09-01,,43939.0,"BEING AMT.TRANSFER  TOWARDS MH-12,LJ-5441 SERVICING CHARGES",,,,,,2552
4085,-,2018-09-01,,2173.0,PAID AGAINST MATERIAL PUR.,,,,,,2553
4086,PFH546,2018-09-03,,90511.0,PAID AGAINST PI,,,,,,2554
4087,-,2018-09-05,"0493,0562,",234643.0,PAID AGAINST PI,,,,,,2555
4088,,,,60926.0,CONSULTANCY CHARGES-APR/MAY/JUNE-18,-,,9,,,2556
4089,-,2018-09-01,,16000.0,BOLERO REPAIRING CHARGES,,,,,,2557
4091,,,,5500.0,AMT.TRANSFER TO SHRADDHA LANDGE TOWARDS ONLINE TICKET BOOKING (KASPATHAR),-,,11,,,2559
4092,57,2018-09-10,,5177.0,AMT.TRANSFER TOWARDS CANTEEN MATERIAL,,,,,,2560
4093,,,,1165024.0,ALL EMPLOYEES SALARY PAID FOR THE MONTH OF JULY-2018,,,,,,2561
4094,,,,8873.0,SALARY PAID FOR THE MONTH OF JULY-2018,,,,,,2562
4096,,,,39720.0,SALARY PAID FOR THE MONTH OF JULY 18 (ANIKET JADHAV 18328 &BHANUDAS KONDE 21392,,,,,,2564
4097,-,2018-10-14,"0493,0562,",234643.0,30 DAYS PDC,,,,,,2565
4098,-,2018-09-11,,58220.0,ELECTRICITY CHARGES PAID FOR THE MONTH OF SEPT.18,,,,,,2566
4099,-,2018-09-12,,344821.0,PAID AGAINST PI (50% ADV),,,,,,2567
4100,-,2018-09-12,"0619,0661,",14632.0,PAID AGAINST DELIVERY,,,,,,2568
4101,-,2018-09-12,,6018.0,PAID INTERNET CHARGES FOR 3 MONTHS (SEPT/OCT/NOV),,,,,,2569
4102,,,,2880.0,CONVEYANCE CHARGES-13 NOV.TO 28 FEB.17,-,,5,,,2570
4103,,,,28426.0,,,,,7369,GSTR/36/17-18,2571
4104,,,,10000.0,,,,,4312,001,2572
4105,,,,6632.0,,,,,8318,GST-00896,2573
4106,,,,5947.0,,,,,8519,GST-001815,2573
4107,,,,2891.0,,,,,8562,GST-001713,2573
4108,,,,22000.0,,,,,8442,1,2574
4109,,,,13540.88,,,,,7500,1845,2575
4110,,,,11459.12,,,,,7501,1845,2575
4111,-,2018-09-14,,189931.0,"custom duty charges,wo no.n0183",,,,,,2576
4112,,,,10000.0,amt.transfer towards legal fees for delhi case,-,,9,,,2577
4113,,,,20509.0,,,,,7501,1845,2578
4114,,,,5927.0,,,,,7502,1856,2578
4115,-,2018-10-19,"0670,",7977.0,"paid against po, wo no.N0181",,,,,,2579
4116,-,2018-09-19,"0547,",88193.0,"50% ADV AGAINST DELIVERY,WO NO.N0182",,,,,,2580
4117,-,2018-10-05,,13000.0,NOT MORE THAN RS.13000,,,,,,2581
4118,-,2018-09-19,,4800.0,PAID AGAINST COUPLING,,,,,,2582
4119,-,2018-09-19,,2260.0,PAID AGAINST COUPLER & TROLLEY,,,,,,2583
4120,0314,2018-10-17,,315222.0,PAID AGAINST INV.,,,,,,2584
4121,-,2018-09-21,,22000.0,PAID AGAINST TATA MOTORS DISPATCH,,,,,,2585
4122,136,2018-10-22,"0278,",231280.0,PAID AGAINST PI,,,,,,2586
4123,,,,20378.0,SALARY FOR THE MONTH OF JUN/JULY/AUG.18 (full & final settlement),,,,,,2587
4124,P109741281098,2018-10-23,"0490,0582,",279549.0,PAID AGAINST PI,,,,,,2588
4125,-,2018-09-22,,5500.0,PAID AGAINST TRANSPORT CHARGES (BLOCK FOR TRAILS TOD),,,,,,2589
4126,,,,781500.0,ALL EMPLOYEE SALARY FOR THE MONTH OF AUG.18,,,,,,2590
4127,,,,26392.0,TOWARDS SALARY AGAINST (BHANUDAS KONDE),,,,,,2591
4128,,,,13625.0,TOWARDS SALARY AGAINST (ANIKET JADHAV),,,,,,2591
4129,,,,10142.0,SALARY FOR THE MONTH OF AUG.18,,,,,,2592
4130,-,2018-09-29,"0732,",28320.0,PAID AGAINST PAINT & THINNER,,,,,,2593
4131,,,,4720.0,,,,,8290,1819227,2594
4132,,,,11702.78,,,,,7837,2017-18/0037,2595
4133,,,,1690.22,,,,,7838,2017-18/0037,2595
4134,,,,15729.0,,,,,8467,359,2596
4135,,,,17180.0,,,,,8468,358,2596
4136,,,,2360.0,,,,,8476,360,2596
4137,,,,50000.0,amt.transfer towards legal fees to shweta paswan,-,,1,,,2597
4138,,,,2480.0,,,,,6159,3,2598
4139,,,,12641.0,,,,,6248,AHPPL/EX / 0337/16-17,2598
4140,,,,14265.0,,,,,7191,1824,2599
4141,,,,37847.0,,,,,7280,1839,2599
4142,,,,3136.0,,,,,7282,1826,2599
4143,,,,7155.0,,,,,7297,1881,2599
4144,,,,73090.0,,,,,7441,1782,2599
4145,,,,7000.0,AMT.TRANSFER TOWRADS COURIER CHARGES (AUTOLINE DHARWAD),-,,17,,,2600
4146,,,,38944.0,,,,,7087,34,2601
4147,,,,41192.0,,,,,7105,23,2601
4148,,,,119864.0,,,,,7106,22,2601
4149,-,2018-09-29,,10000.0,PAID AGAINST HYDROLIC POWER FITTING (NOT MORE THAN RS.10000/-),,,,,,2602
4151,,,,14063.0,FULL & FINAL SETTLEMENT (OF SHRADDHA LANDGE),,,,,,2604
4152,-,2018-11-08,"0742,",11741.0,PAID AGAINST PO FOR BARCODE SCANNER WO NO.N0155,,,,,,2605
4153,-,2018-10-09,"0154,",315458.0,PAID AGAINST PI (SENSOR) WO NO.N0155,,,,,,2606
4154,-,2018-12-08,,65725.0,paid against raw material (60 days pdc),,,,,,2607
4155,,,,8850.0,paid against patron membership form (the council of EU chambers of commerce in india),-,,10,,,2608
4156,0671,2018-10-09,"0735,",888000.0,30% Advance for robot & automatic torch cleaner,,,,,,2609
4157,-,2018-10-09,,58430.0,ELECTRICITY CHARGES PAID FOR THE MONTH OF OCT.18,,,,,,2610
4158,-,2018-10-10,,5676.0,TOWARDS CANTEEN MATERIAL,,,,,,2611
4159,,,,84500.0,SALARY FOR THE MONTH OF AUG.18 (DNS),,,,,,2612
4160,,,,162208.0,SALARY FOR THE MONTH OF AUG.18 (NMC),,,,,,2612
4161,,,,68296.0,SALARY FOR THE MONTH OF AUG.18 (RNC),,,,,,2612
4162,,,,55300.0,SALARY FOR THE MONTH OF AUG.18 (SDS),,,,,,2612
4163,,,,65000.0,SALARY FOR THE MONTH OF AUG.18 (PDC),,,,,,2612
4164,-,2018-12-11,"0675,",49912.0,PAID AGAINST PO (COMPONENT),,,,,,2613
4165,-,2018-12-11,"0508,",800000.0,NOT MORE THAN RS.800000/-,,,,,,2614
4166,G/2018/3701,2018-11-01,,2279206.0,90% 20 DAYS PDC,,,,,,2615
4167,G/2018/3701,2018-11-11,,211039.0,10% 30 DAYS PDC,,,,,,2615
4168,G/2018/3702,2018-11-01,,336352.0,90% 20 DAYS PDC,,,,,,2616
4169,G/2018/3702,2018-11-11,,31144.0,10% 30 DAYS PDC,,,,,,2616
4170,G/2018/3709,2018-11-01,,144742.0,90% 20 DAYS PDC,,,,,,2617
4171,G/2018/3709,2018-11-11,,13401.0,10% 30 DAYS PDC,,,,,,2617
4172,-,2018-10-12,,8000.0,NOT MORE THAN RS.8000/-,,,,,,2618
4173,-,2018-10-12,"0743,",59217.0,PAID AGAINST PO.,,,,,,2619
4174,-,2018-10-12,,10654.0,PAID AGAINST BILL,,,,,,2620
4175,-,2018-10-17,,9440.0,PAID AGAINST LASER CUTTING.WO NO.N0182/150,,,,,,2621
4176,-,2018-10-13,,14160.0,paid against VMC M/C handle,,,,,,2622
4177,-,2018-11-13,"0757,",25063.0,PAID AGAINST PO (30 DAYS PDC),,,,,,2623
4178,-,2018-12-15,,11617.0,60 DAYS PDC,,,,,,2624
4179,-,2018-11-15,,20886.0,30 DAYS PDC,,,,,,2625
4180,-,2018-11-05,,20000.0,NOT MORE THAN=20000/-(20 DAYS PDC),,,,,,2626
4181,-,2018-11-16,,104227.0,PAID AGAINST DRAG CHAIN (30 DAYS PDC),,,,,,2627
4182,-,2018-10-17,,21240.0,PAID AGAINST CABLR TRAY,,,,,,2628
4183,-,2018-10-19,,4862.0,AMT.TRANSFER TOWARDS OIL TRAY,,,,,,2629
4184,-,2018-11-22,,8831.0,30 DAYS PDC,,,,,,2630
4185,-,2018-12-23,,42141.0,60 DAYS PDC,,,,,,2631
4186,-,2018-11-12,,20000.0,NOT MORE THAN=20000/-(20 DAYS PDC),,,,,,2632
4187,-,2018-10-24,,30444.0,PAID AGAINST GRATING,,,,,,2633
4188,-,2018-10-24,"0793,",7180.0,PAID AGAINST PI,,,,,,2634
4189,-,2018-10-24,"0802,",22000.0,PAID AGAINST PO,,,,,,2635
4190,-,2018-11-26,,96984.0,PAID AGAINST PI,,,,,,2636
4191,-,2018-12-26,,36851.0,60 DAYS PDC,,,,,,2637
4192,,,,5164.0,AMT.TRANSFER TO ANIKET JADHAV TOWARDS SALARY AGAINST-JUNE 18,,,,,,2638
4193,,,,80000.0,TOWARDS CONSULTANT CHARGES,-,,19,,,2639
4194,,,,20720.0,,,,,5201,E-4905,2640
4195,,,,5180.0,,,,,5202,E-4903,2640
4196,,,,74100.0,,,,,5203,E-4904,2640
4197,,,,100000.0,TOWARDS BILL AGAINST,-,,1,,,2641
4198,-,2018-10-26,,18889.0,PAID AGAINST PI,,,,,,2642
4199,,,,953790.0,PAID AGAINST ALL EMPLOYEES SALARY FOR SEPT-2018,,,,,,2643
4200,,,,5580.0,SALARY DIFF.FOR THE MONTH OF SEPT-2018,,,,,,2644
4201,-,2018-10-22,,6128.0,TOWARDS CANTEEN MATERIAL,,,,,,2645
4202,,,,21392.0,BHANUDAS KONDE (SALARY-SEPT.18),,,,,,2646
4203,,,,10533.0,ANIKET JADHAV (SALARY-SEPT.18),,,,,,2646
4204,,,,30110.0,PRAVIN CHOUGULE (SALARY-SEPT.18),,,,,,2646
4205,-,2018-10-26,"0794,",2240.0,PAID AGAINST PO,,,,,,2647
4206,-,2018-11-27,"0674,",17011.0,PAID AGAINST PO,,,,,,2648
4207,-,2018-10-27,"0818,",5428.0,PAID AGAINST PO,,,,,,2649
4208,-,2018-11-29,,22420.0,30 DAYS PDC,,,,,,2650
4209,115,2018-10-29,,539000.0,PAID AGAINST PI,,,,,,2651
4210,,,,8553.0,,,,,7346,G0424,2652
4211,,,,91308.0,,,,,7507,G0530,2652
4212,,,,827357.0,,,,,7517,G0529,2652
4213,,,,14599.0,,,,,7908,096,2653
4214,,,,18644.0,,,,,8062,01,2653
4215,,,,11564.0,,,,,8095,02,2653
4216,,,,7420.0,,,,,3086,660,2654
4217,,,,3000.0,,,,,3087,660,2654
4218,,,,8480.0,,,,,3445,697,2654
4219,,,,3000.0,,,,,3587,13,2654
4220,,,,4500.0,,,,,3588,13,2654
4221,,,,5600.0,,,,,3614,10,2654
4222,,,,4500.0,,,,,3645,126,2654
4223,,,,3500.0,,,,,3646,112,2654
4224,,,,4236.0,,,,,8175,175,2655
4225,,,,1693.0,,,,,8176,180,2655
4226,,,,3446.0,,,,,8177,176,2655
4227,,,,3033.0,,,,,8178,177,2655
4228,,,,2100.0,,,,,8179,181,2655
4229,,,,1729.0,,,,,8181,178,2655
4230,,,,1646.0,,,,,8209,179,2655
4231,,,,7117.0,,,,,8278,188,2655
4232,,,,11720.0,,,,,8411,002,2656
4233,,,,8280.0,,,,,8416,003,2656
4234,,,,6045.0,,,,,8706,224,2657
4235,,,,8024.0,,,,,8406,16/18,2658
4236,,,,6976.0,,,,,8427,17/18,2658
4237,,,,50000.0,,,,,7880,415,2659
4238,,,,12410.0,,,,,8103,EI/18-19/36,2660
4239,,,,10000.0,AMT.TRANSFER TOWARDS PENDING SALARY,,,,,,2661
4240,,,,27520.0,,,,,3445,697,2662
4241,,,,21500.0,,,,,3446,698,2662
4242,,,,4500.0,,,,,3577,79,2662
4243,,,,6480.0,,,,,4028,214,2662
4244,,,,27966.0,,,,,7627,1768118170,2663
4245,,,,4248.0,,,,,7568,70005940,2664
4246,,,,15559.0,,,,,7569,70005955,2664
4247,,,,2186.0,,,,,7608,70006901,2664
4248,,,,3269.0,,,,,7737,70007604,2664
4249,,,,22421.0,AMT.TRANSFER TOWARDS SALARY FOR THE MONTH OF JUNE-18,,,,,,2665
4250,,,,9803.0,AMT.TRANSFER TOWARDS SALARY FOR THE MONTH OF JUNE-18,,,,,,2666
4251,,,,20000.0,,,,,6159,3,2667
4252,,,,33000.0,,,,,8448,1,2668
4253,,,,21089.0,,,,,6817,10BSI17/18121404,2669
4254,,,,2627.0,,,,,7016,18140797,2669
4255,,,,18662.0,,,,,7058,18142467,2669
4256,,,,41621.0,,,,,7120,18138365,2669
4257,,,,19333.0,,,,,7121,18136898,2669
4258,,,,461.0,,,,,7122,18137151,2669
4259,,,,12268.0,,,,,7123,18137013,2669
4260,,,,29639.0,,,,,7124,18138308,2669
4261,,,,62912.0,,,,,7125,18138309,2669
4262,,,,21982.0,,,,,7354,18142393,2669
4263,,,,114621.0,,,,,7471,18138850,2669
4264,,,,11498.0,,,,,8571,690,2670
4265,,,,3500.0,ONSITE SUPPLIER MATERIAL PUR.,-,,13,,,2671
4266,,,,8260.0,,,,,8356,18-19/06/049,2672
4267,,,,52019.0,,,,,8484,320,2673
4268,,,,247981.0,,,,,8485,317,2673
4269,,,,20000.0,,,,,6159,3,2674
4270,,,,200000.0,,,,,8333,124,2675
4271,,,,4661.0,,,,,8248,010,2676
4272,,,,8223.0,,,,,8261,013,2676
4273,,,,27116.0,,,,,8553,020,2676
4274,,,,2000.0,TRF.TOWARDS JBM,-,,2,,,2677
4275,,,,16243.0,,,,,8308,195,2678
4276,,,,5000.0,TOWARDS ONSITE ALSTOM SAHARANPUR,,,,,,2679
4277,,,,10000.0,TOWARDS ONSITE ALSTOM SAHARANPUR,,,,,,2680
4278,-,2018-11-03,,3500.0,PAID AGAINST GUNRAIL.WO NO.S0171,,,,,,2681
4279,-,2018-12-01,,40559.0,PAID AGAINST TEKNIC MAKE COMPONENTS.WO NO.N0181,,,,,,2682
4280,-,2018-10-31,,6500.0,AMT.TRANSFER TOWARDS LASER CUTTING.WO NO.S0171,,,,,,2683
4281,04,2018-11-01,"0822,",9558.0,PAID AGAINST PI.FOR CHANNEL.WO NO.S0171,,,,,,2684
4282,53748,2019-01-01,,49484.0,60 DAYS PDC,,,,,,2685
4283,-,2018-11-06,,6000.0,PAID AGAINST WIRE ROPE,,,,,,2686
4284,-,2018-11-16,"0756,",98884.0,PAID AGAINST PO (PAINTS & THINNER) WO NO.N0184,,,,,,2687
4285,,,,304499.0,AMT.TRANSFER TO ALL EMPLOYEES TOWARDS BONUS (NOV.17 TO OCT.18),,,,,,2688
4286,,,,15750.0,AMT.TRANSFER TO EMPLOYEES TOWARDS BONUS (NOV.17 TO OCT.18)KONDE.ANIKET JADHAV & PRAVIN CHOUGULE,,,,,,2689
