Id,MId,SessionId,CompId,FinYearId,ItemCode,Description,Qty
2897,737,Sapl0334,1,8,-,NEW PALLET FOR 6JM831111 Front Door Outer LH SK-SUV,20.0
2898,737,Sapl0334,1,8,-,NEW PALLET FOR 6JM831112 Front Door Outer RH SK-SUV,21.0
2899,0,Sapl0334,1,9,8800080,I-beam 200 ISMB,1.0
2900,0,Sapl0334,1,9,8808630,Cross tacker rail,1.0
2901,738,Sapl0334,1,9,8800080,I-beam 200 ISMB,1.0
2902,738,Sapl0334,1,9,8808630,Cross tacker rail,1.0
2903,739,sapl0001,1,9,1,1,1.0
2904,740,sapl0001,1,9,1,A,1.0
2905,741,Sapl0334,1,9,N77AMBALLROLLER,Ball cage roller top plate with swing type arrangement for safety improvement,2.0
2906,741,Sapl0334,1,9,N77AMKMORITILTING,Tilting arrangement for safety improvement,1.0
2907,742,Sapl0334,1,9,N77AMKOPTILTING,Tilting arrangement along with modification of manual roller to powered roller,1.0
2908,743,sapl0001,1,9,1,A,1.0
2909,0,sapl0001,1,9,A,TROLLEY,4.0
2910,744,sapl0001,1,9,A,TROLLEY,4.0
2911,745,sapl0003,1,9,-,motors,282.0
2912,746,sapl0003,1,9,-,list,128.0
2913,747,sapl0335,1,9,-,VW-SUV TAIL-GATE OUTTER 6JR827105,167.0
2914,748,sapl0003,1,9,699,ujgyty,10.0
2915,749,sapl0335,1,9,Z21-0475-001,INTERROLL FRICTION CONVEYOR SERIES3800,25.0
2916,750,sapl0001,1,9,a,Parts,1.0
2917,751,sapl0335,1,9,405411,"SA FRNT STRTR VERCL CTR PILLAR & SUPRT
MEMRS LH+RH",1.0
2918,751,sapl0335,1,9,405411,13 BULK HEAD PANEL S-A-1MANUAL FIXTURE,1.0
2919,751,sapl0335,1,9,405411,13 BULK HEAD PANEL S-A-2MANUAL FIXTURE,1.0
2920,751,sapl0335,1,9,405411,"BULK HEAD STRUCTURE ASSYMANUAL
FIXTURE",1.0
2921,752,Sapl0334,1,9,405411,"SA FRNT STRTR VERCL CTR PILLAR & SUPRT
MEMRS LH+RH",1.0
2922,752,Sapl0334,1,9,405411,13 BULK HEAD PANEL S-A-1MANUAL FIXTURE,1.0
2923,752,Sapl0334,1,9,405411,13 BULK HEAD PANEL S-A-2MANUAL FIXTURE,1.0
2924,752,Sapl0334,1,9,405411,"BULK HEAD STRUCTURE ASSYMANUAL
FIXTURE",1.0
2925,753,sapl0335,1,9,X12060000090,STRIP MTG SA FIX - (PN-MBP/BS6-SA-1-FIX),1.0
2926,753,sapl0335,1,9,X12060000091,BUSH MTG SA FIX - (PN-MBP/BS6-SA-2-FIX),1.0
2927,753,sapl0335,1,9,X12060000092,BUSH MTG SA FIX - (PN-MBP/BS6-SA-3-FIX),1.0
2928,753,sapl0335,1,9,X12060000093,"OUTRIGGER CLOSURE SA WEL FIX - (PNMBP/
BS6-WF-27-FIX)",1.0
2929,753,sapl0335,1,9,X12060000094,"TUBE LONG CROSS SA WELDING FIX - (PNMBP/
BS6-WF-28-FIX)",1.0
2930,753,sapl0335,1,9,X12060000095,"TUBE OUTRIGGER TOP SA WEL FIX - (PNMBP/
BS6-WF-29-FIX)",1.0
2931,753,sapl0335,1,9,X12060000096,"SUPPORT MBR VERT PILLAR OUTBOARD LH
SA FIX - (PN-MBP/BS6-WF-30-FIX)",1.0
2932,753,sapl0335,1,9,X12060000097,"SUPPORT MBR VERT PILLAR INBOARD LH SA
FIX - (PN-MBP/BS6-WF-31-FIX)",1.0
2933,754,sapl0335,1,9,-,"Cont Modn Body Side 
LH 5JL809605",80.0
2934,754,sapl0335,1,9,-,Cont Modn Body Side RH 5JL809606,80.0
2935,754,sapl0335,1,9,-,Cont Modn Front Door Outer LH 5JL831111,41.0
2936,754,sapl0335,1,9,-,Cont Modn Front Door Outer RH 5JL831112,41.0
2937,754,sapl0335,1,9,-,Cont ModnTail Gate Outer lower 5JL827106,80.0
2938,754,sapl0335,1,9,-,Cont ModnTail Gate Outer lower 5JN827106,120.0
2939,755,sapl0335,1,9,A0101262,Sa Front Stru. Vertical Ctr Pillar And Support Members LH + RH,1.0
2942,755,sapl0335,1,9,A0101265,Bulk Head Structure Main Assy,1.0
2943,755,sapl0335,1,9,A0101266,Bulk Head Panel Main Assy,1.0
2944,755,sapl0335,1,9,A0101267,Complete Front Assy,1.0
2951,756,sapl0335,1,9,A0101263,Support Member Vertical Pillar Outboard LH,1.0
2952,756,sapl0335,1,9,A0101264,Support Member Vertical Pillar Inboard LH,1.0
2953,756,sapl0335,1,9,A0101268,Strip Mounting-Hand Tool,1.0
2954,756,sapl0335,1,9,A0101269,Bush Mounting-Hand Tool,1.0
2955,756,sapl0335,1,9,A0101270,Bush Mounting-Hand Tool,1.0
2956,756,sapl0335,1,9,A0101271,Welding Of 2 Outrigger Closure -Welding Fixture,1.0
2957,756,sapl0335,1,9,A0101272,Tube-BIW Long Cross-Welding Fixture,1.0
2958,756,sapl0335,1,9,A0101273,Tube-BIW Out Rigger Top-Welding Fixture,1.0
2959,757,sapl0335,1,9,405411,"SA FRNT STRTR VERCL CTR PILLAR & SUPRT
MEMRS LH+RH",1.0
2960,757,sapl0335,1,9,405411,13 BULK HEAD PANEL S-A-1MANUAL FIXTURE,1.0
2961,757,sapl0335,1,9,405411,13 BULK HEAD PANEL S-A-2MANUAL FIXTURE,1.0
2962,757,sapl0335,1,9,405411,"BULK HEAD STRUCTURE ASSYMANUAL
FIXTURE",1.0
2963,758,sapl0335,1,9,X12060000090,STRIP MTG SA FIX - (PN-MBP/BS6-SA-1-FIX),1.0
2964,758,sapl0335,1,9,X12060000091,BUSH MTG SA FIX - (PN-MBP/BS6-SA-2-FIX),1.0
2965,758,sapl0335,1,9,X12060000092,BUSH MTG SA FIX - (PN-MBP/BS6-SA-3-FIX),1.0
2966,758,sapl0335,1,9,X12060000093,"OUTRIGGER CLOSURE SA WEL FIX - (PNMBP/
BS6-WF-27-FIX)",1.0
2967,758,sapl0335,1,9,X12060000094,TUBE LONG CROSS SA WELDING FIX - (PNMBP/BS6-WF-28-FIX),1.0
2968,758,sapl0335,1,9,X12060000095,"TUBE OUTRIGGER TOP SA WEL FIX - (PNMBP/
BS6-WF-29-FIX)",1.0
2969,758,sapl0335,1,9,X12060000096,"SUPPORT MBR VERT PILLAR OUTBOARD LH
SA FIX - (PN-MBP/BS6-WF-30-FIX)",1.0
2970,758,sapl0335,1,9,X12060000097,"SUPPORT MBR VERT PILLAR INBOARD LH SA
FIX - (PN-MBP/BS6-WF-31-FIX)",1.0
2971,759,sapl0335,1,9,-,"New Cont Front Door 
Outer LH 6JM831111",9.0
2972,759,sapl0335,1,9,-,New Cont Front Door Outer RH 6JM831112,9.0
2973,759,sapl0335,1,9,-,"Container Modn Body 
Side LH 6JM809605",43.0
2974,760,sapl0003,1,9,-,Auger Parts,1.0
2975,761,sapl0335,1,9,-,New Cont Tail Gate Outer upper 5JL827105,43.0
2976,761,sapl0335,1,9,-,New Cont Tail Gate Outer upper 5JN827105,43.0
2977,762,sapl0335,1,9,-,New Container Body Side LH 5JL809605,20.0
2978,762,sapl0335,1,9,-,New Container Body Side RH 5JL809606,20.0
2979,762,sapl0335,1,9,-,"New Cont Tail Gate Outer lower 
5JL827106",40.0
2980,762,sapl0335,1,9,-,New Cont Tail Gate Outer upper 5JN827105,55.0
2981,762,sapl0335,1,9,-,"New Cont Tail Gate Outer upper 
5JL827105",5.0
2982,763,sapl0335,1,9,-,"AGV?,?MECANUM WHEEL ONE TON CAPACITY WITH ?
LEFTER",1.0
2983,764,sapl0335,1,9,-,"Supply of Parts for Troll Ball Assembly which includes?, ?
SS?304 ?machined parts?, ?Flocon make TC Clamps?, ?Gasket ?
& ?TC Blind?, ?Oring?",151.0
2984,764,sapl0335,1,9,-,3d & 2d design of Troll Ball Assembly,16.0
2985,764,sapl0335,1,9,-,Assembly of Troll Ball Assembly,2.0
2986,765,sapl0003,1,9,-,BRNG ASSY;PN:B910-100-200;TT BRG ASSY,3.0
2987,765,sapl0003,1,9,-,CYL;PN:F100-045-001;TLSCPC CYLDAGUR,4.0
2988,765,sapl0003,1,9,-,ROLR;PN:00501-09-00;RLR GDE ASSYAGUR,3.0
2989,765,sapl0003,1,9,-,SPCR;PN:00501-05-18;X-AXIS TLY OF AGUER,4.0
2990,765,sapl0003,1,9,-,SPCR;PN:00501-05-11;TRQ ARM OF AGUER,5.0
2991,765,sapl0003,1,9,-,SPCR;PN:00501-07-38;GRBX OF AGUER COAL,4.0
2992,765,sapl0003,1,9,-,SPCR;PN:00501-09-04;RLR OF AGUER COAL,4.0
2993,765,sapl0003,1,9,-,SPCR;PN:00501-07-28;FRK OF AGUER COAL,4.0
2994,765,sapl0003,1,9,-,ASSY;PN:00501-50-00;DRLL HDAGUER COAL,2.0
2995,765,sapl0003,1,9,-,DRL;PN:00501-07-36;HX PRFILE BSHMNTG,4.0
2996,765,sapl0003,1,9,-,STOPR;PN:00501-15-03;RBRAGUR COAL SMPG,4.0
2997,765,sapl0003,1,9,-,CONVR;PN:00501-54-00;SCRW,1.0
2998,765,sapl0003,1,9,-,SHFT;PN:00501-19-05;MNTGTXMSSNAGUR,4.0
2999,765,sapl0003,1,9,-,GEAR BOX TYPE PLANETORY D126-122-002,4.0
3002,767,Sapl0334,1,9,-,New Container Body Side LH 5JL809605,55.0
3003,767,Sapl0334,1,9,-,New Container Body Side RH 5JL809606,45.0
3004,768,Sapl0335,1,9,-,Cont Modn Tail Gate Outer lower 5JL827106,44.0
3005,768,Sapl0335,1,9,-,Cont Modn Tail Gate Outer lower 5JN827106,118.0
3006,0,Sapl0335,1,9,-,New Cont Tail Gate Outer upper 5JN827105,49.0
3007,769,Sapl0335,1,9,-,New Cont Tail Gate Outer upper 5JN827105,49.0
3008,770,Sapl0335,1,9,-,New Cont Tail Gate Outer upper 5JL827105,32.0
3009,0,Sapl0335,1,9,5195791,RAIL LOAD TROLLEY FR SPOT GUN,6.0
3010,0,Sapl0335,1,9,5195679,RAIL TOOL TROLLEY FR BALANCER,10.0
3011,0,Sapl0335,1,9,5195678,RAIL I-BEAM CLAMP,5.0
3012,0,Sapl0335,1,9,5195793,RAIL CROSS TROLLEY,1.0
3013,0,Sapl0335,1,9,5195791,RAIL LOAD TROLLEY FR SPOT GUN,6.0
3014,0,Sapl0335,1,9,5195679,RAIL TOOL TROLLEY FR BALANCER,10.0
3015,0,Sapl0335,1,9,5195678,RAIL I-BEAM CLAMP,5.0
3016,0,Sapl0335,1,9,5195793,RAIL CROSS TROLLEY,1.0
3017,0,Sapl0335,1,9,5195791,RAIL LOAD TROLLEY FR SPOT GUN,6.0
3018,0,Sapl0335,1,9,5195679,RAIL TOOL TROLLEY FR BALANCER,10.0
3019,0,Sapl0335,1,9,5195678,RAIL I-BEAM CLAMP,5.0
3020,0,Sapl0335,1,9,5195793,RAIL CROSS TROLLEY,1.0
3021,0,Sapl0335,1,9,5195791,RAIL LOAD TROLLEY FR SPOT GUN,6.0
3022,0,Sapl0335,1,9,5195679,RAIL TOOL TROLLEY FR BALANCER,10.0
3023,0,Sapl0335,1,9,5195678,RAIL I-BEAM CLAMP,5.0
3024,0,Sapl0335,1,9,5195793,RAIL CROSS TROLLEY,1.0
3025,0,Sapl0335,1,9,5195791,RAIL LOAD TROLLEY FR SPOT GUN,6.0
3026,0,Sapl0335,1,9,5195679,RAIL TOOL TROLLEY FR BALANCER,10.0
3027,0,Sapl0335,1,9,5195678,RAIL I-BEAM CLAMP,5.0
3028,0,Sapl0335,1,9,5195793,RAIL CROSS TROLLEY,1.0
3029,0,Sapl0335,1,9,5195791,RAIL LOAD TROLLEY FR SPOT GUN,6.0
3030,0,Sapl0335,1,9,5195679,RAIL TOOL TROLLEY FR BALANCER,10.0
3031,0,Sapl0335,1,9,5195678,RAIL I-BEAM CLAMP,5.0
3032,0,Sapl0335,1,9,5195793,RAIL CROSS TROLLEY,1.0
3033,0,Sapl0335,1,9,5195791,RAIL LOAD TROLLEY FR SPOT GUN,6.0
3034,0,Sapl0335,1,9,5195679,RAIL TOOL TROLLEY FR BALANCER,10.0
3035,0,Sapl0335,1,9,5195678,RAIL I-BEAM CLAMP,5.0
3036,0,Sapl0335,1,9,5195793,RAIL CROSS TROLLEY,1.0
3041,772,Sapl0335,1,9,5203890,RAIL SAFETY WIRE ROPE,50.0
3042,772,Sapl0335,1,9,5140130,GANTRY RAIL STOPPER,30.0
3043,772,Sapl0335,1,9,5195678,RAIL I-BEAM CLAMP,10.0
3044,772,Sapl0335,1,9,5195792,RAIL HOIST TROLLEY,4.0
3045,773,Sapl0335,1,9,5195791,RAIL LOAD TROLLEY FR SPOT GUN,6.0
3046,773,Sapl0335,1,9,5195679,RAIL TOOL TROLLEY FR BALANCER,10.0
3047,773,Sapl0335,1,9,5195678,RAIL I-BEAM CLAMP,5.0
3048,773,Sapl0335,1,9,5195793,RAIL CROSS TROLLEY,1.0
3049,774,Sapl0335,1,9,-,SPS-D-17 (1 HP)	1 PHASE,250.0
3050,774,Sapl0335,1,9,-,SPS-D-13 ( 1 HP) 1 PHASE,250.0
3051,774,Sapl0335,1,9,-,SPS-C-15 (3 HP)	1 PHASE,250.0
3052,774,Sapl0335,1,9,-,"T.P.03 (UPTO 7.5 HP, 3PH)	3 PHASE",250.0
3053,774,Sapl0335,1,9,-,ASD-12	3 PHASE,3500.0
3054,775,Sapl0335,1,9,1400000345,"Brake shoe assly LH & RH Liner
Lifto Make 500 Kg. gantry hoist
brake liner set( LH <(>&<)> RH)",5.0
3055,776,sapl0325,1,9,-,Pick and Place machine,1.0
3056,777,Sapl0335,1,9,-,Modification of RGV for oil pan fitment,1.0
3057,778,Sapl0335,1,9,8816078,Long Rail  - 3mtr x 30nos,90.0
3058,778,Sapl0335,1,9,8816079,Cross Rail  – 3mtr x 15nos,45.0
3060,778,Sapl0335,1,9,8816079,Cross Rail – 2.5mtr x 4nos,10.0
3062,778,Sapl0335,1,9,8816079,Cross Rail – 2mtr x 3nos,6.0
3063,778,Sapl0335,1,9,8816100,Long Rail Holding block I-beam locking(safety rope) - COUPLER,110.0
3064,778,Sapl0335,1,9,8816101,Rail holder (Movement bearing) – CROSS TROLLEY,56.0
3065,778,Sapl0335,1,9,8816102,Small balancer bearing(10 kg capacity)- TOOL TROLLEY,26.0
3066,778,Sapl0335,1,9,8816103,Big Balancer bearing( capacity 85-105KG) – LOAD TROLLEY,26.0
3067,778,Sapl0335,1,9,8816104,Hose Clamp = CABLE TROLLEY,30.0
3068,779,Sapl0335,1,9,-,LONG RAIL 4MTR*19NOS,76.0
3069,779,Sapl0335,1,9,-,LONG RAIL 4MTR*15 NOS,60.0
3070,779,Sapl0335,1,9,-,CROSS RAIL 2.5MTR*9NOS,22.5
3071,779,Sapl0335,1,9,-,CROSS RAIL 2.5*5NOS,12.5
3072,779,Sapl0335,1,9,-,CROSS RAIL 2MTR*5NOS,10.0
3073,779,Sapl0335,1,9,-,"TROLLEY SET( Cross trolley-2nos,load trolley-1 nos,tool trolley-1 nos)",19.0
3074,780,sapl0325,1,9,-,New tail gate outter lower5JN827106,36.0
3081,783,sapl0325,1,9,-,REVATI_Non catlog_RGV Front and Rear Engine mounting support(A606593) (2+1)for KEP assy line,1.0
3082,784,sapl0325,1,9,-,PANEL ASSY WHEEL HOUSE LH,1.0
3083,784,sapl0325,1,9,-,PANEL ASSY GEAR SHIFTER CROSS MEMBER ASSY FRONT UPPER,1.0
3085,784,sapl0325,1,9,-,PANEL ASSY BODY MOUNT FRT LWR LINK LH,1.0
3086,784,sapl0325,1,9,-,PANEL ASSY BODY MOUNT FRT LWR LINK RH,1.0
3087,784,sapl0325,1,9,-,BRACKET ASSY PARKING BRAKE CROSS MEMBER ASSY,1.0
3088,784,sapl0325,1,9,-,PANEL ASSY BODY MOUNT FRT LWR LINK LH/RH,1.0
3089,785,Sapl0335,1,9,8812983,STATION TILTING 3.5*0.4*0.9 MTR CONVYR INTERNAL ? CLEANING STATION?,1.0
3090,786,Sapl0335,1,9,8812988,STATION FRAME ASSY STAND,1.0
3091,787,Sapl0335,1,9,8812983,STATION TILTING 3.5*0.4*0.9 MTR CONVYR VACCUM CLEANING STATION,1.0
3092,788,Sapl0335,1,9,8813038,JAW CYLINDER CLAMPING DIA 267-406 MM VALVE ASSY. AUTOMATIC STATION,1.0
3093,789,Sapl0335,1,10,-,Frame assembly platform,1.0
3094,789,Sapl0335,1,10,-,weighing machine stand,1.0
3095,790,Sapl0335,1,10,-,"REP?.?FIX?.?DIE ?- ?REPAIR AND MAIN?.?FIX ?
DIES?.?MODIFICATION IN EXISTING INSP FIXTURE",1.0
3096,791,Sapl0335,1,10,-,NEW SUB ASSY WEL.FIX FOR CO2 TACK WELDING,1.0
3097,792,Sapl0335,1,10,-,"?ASSY X MEM D?/?B COMP WITH SIDE ?
SUPP RHD?-?SUB ASSY WEL?.?FIX ?2 ?STAGE?
2?(?EXTSTTNG?)?MODIFICATION REQUIERED FOR ?
MODIFIED ?265162100125 ?BKT?",1.0
3098,793,Sapl0335,1,10,-,"SUB ASSY WEL.FIX. 2SATGE 1(EXIXTING)MODIFICATION REQUIRED FOR MODIFIED
265 162 10823 1 N BKT",1.0
3099,794,Sapl0335,1,10,-,"SUB ASSY WELDTNF FTXTURE(EXTSTTNG)W|TH MODIFICATTON rN WELDING FOR HOLE OF DIA
ADDED",1.0
3100,795,Sapl0335,1,10,-,"?SUB ASSY WELDTNG FTXTURE ?
4?(?EXtSTtNG?) ?MOD?|?FtCAT?|?ON REQUTRED",1.0
3101,789,Sapl0335,1,10,-,rubber sheet 1400*2900*5mm,1.0
3102,789,Sapl0335,1,10,-,transport pune to vithaapur,1.0
3103,0,sapl0325,1,10,-,MD PRC Kit mobile_platform,1.0
3104,0,sapl0325,1,10,-,MD PRC Kit mobile_platform,1.0
3105,796,sapl0325,1,10,-,Front Loading Platform,1.0
3106,797,Sapl0335,1,10,-,Top well procut 75 max air plasma source with 6 mtr hand torch & earth clamp with 20 sel nozzle,1.0
3107,798,Sapl0335,1,10,5198820,RAIL LOAD TROLLEY,40.0
3109,800,Sapl0335,1,10,5195793,RAIL CROSS TROLLEY,6.0
3110,801,sapl0335,1,10,8816365,JIB CRANE CAPACITY 500 KG length 4 meter,1.0
3111,802,sapl0335,1,10,-,SCISSOR LIFT FOR BATTERY LOADING,1.0
3112,803,sapl0335,1,10,10,SERVO DRIVE 80VD100PD.C000-14 B&R,1.0
3113,804,sapl0335,1,10,01W50184,OP-20 ROBOTIC SPOT WELDING FIXTURE- 0101BW501050N_CROSS MBR ASSY BODY MOUNT RH,1.0
3114,804,sapl0335,1,10,01W50183,OP-10 ROBOTIC SPOT WELDING FIXTURE- 0101BW501050N_CROSS MBR ASSY BODY MOUNT RH,1.0
3115,805,sapl0335,1,10,ZT130003,TROLLEY FOR CMM,1.0
3116,805,sapl0335,1,10,ZT130002,TROLLEY FOR PAINT SHOP MOVEMENTS,2.0
3117,805,sapl0335,1,10,SG020012,SPECIAL SPANNER,1.0
3118,806,sapl0335,1,10,ZT13000500,Railing work for BIW LINE,50000.0
3119,807,sapl0335,1,10,8816757,Diabolla Roller Chain drive Conveyor with drive,204.56
3120,807,sapl0335,1,10,8817112,Gravity Platform,128.0
3121,807,sapl0335,1,10,8913493,PN. Oprtd. Kicker Assembly,28.0
3122,807,sapl0335,1,10,8913494,Pn. Oprtd. Single selector,14.0
3123,807,sapl0335,1,10,8120996,Hydraulic Power Pack,3.0
3124,807,sapl0335,1,10,8817097,Hyd. Oprtd. Tilter Assembly,3.0
3125,807,sapl0335,1,10,8816754,Loading/Unloading Platform,6.0
3126,808,sapl0335,1,10,-,LONG RAIL 44 mtrX 2 NOS,88.0
3127,808,sapl0335,1,10,-,CROSS RAIL 1.5mtr X 11 NOS,20.5
3128,808,sapl0335,1,10,-,LONG RAIL 44 mtrX 2 NOS,88.0
3129,808,sapl0335,1,10,-,CROSS RAIL 1.5mtr X 7 NOS,10.5
3130,808,sapl0335,1,10,-,LONG RAIL 8.2mtr X 2 NOS,16.4
3131,808,sapl0335,1,10,-,CROSS RAIL 1.5mtr X 2 NOS,3.0
3132,808,sapl0335,1,10,-,CROSS RAIL 1.5mtr X 1 NOS,1.5
3133,808,sapl0335,1,10,-,TROLLEY SET,60.0
3134,808,sapl0335,1,10,-,LONG RAIL 32 mtrX 2 NOS,64.0
3135,808,sapl0335,1,10,-,CROSS RAIL 2.3mtr X 7 NOS,16.1
3136,808,sapl0335,1,10,-,MONORAIL  ( 72 X 72 MM),60.0
3137,808,sapl0335,1,10,-,LONG RAIL 3.6mtr X 2 NOS,7.2
3138,808,sapl0335,1,10,-,CROSS RAIL 1.5mtr X 2 NOS,3.0
3139,808,sapl0335,1,10,-,MONORAIL (72 x 72 mm),60.0
3140,808,sapl0335,1,10,-,MONORAIL CROSS TROLLEY,24.0
3141,804,sapl0335,1,10,01W50187,"ROBOTIC SPOT WELDING CELL -
0101BW501050N/1080N_CROSS MBR ASSY
BODY MOUNT RH/LH",1.0
3142,804,sapl0335,1,10,01W50186,"OP-20 ROBOTIC SPOT WELDING FIXTURE-
0101BW501080N_CROSS MBR ASSY BODY
MOUNT LH",1.0
3143,804,sapl0335,1,10,01W50185,"OP-10 ROBOTIC SPOT WELDING FIXTURE-
0101BW501080N_CROSS MBR ASSY BODY
MOUNT LH",1.0
3144,809,sapl0335,1,10,-,LONG RAIL 70mtr X 3 NOS,210.0
3145,809,sapl0335,1,10,-,CROSS RAIL 2.8mtr X 24 NOS,67.2
3146,809,sapl0335,1,10,-,CROSS RAIL 3mtr X 4 NOS,12.0
3147,809,sapl0335,1,10,-,TROLLEY SET,28.0
3148,810,sapl0335,1,10,-,Blue blanking pallets,22.0
3149,811,sapl0335,1,10,ZT13000200,TROLLEY FOR PAINT SHOP MOVEMENTS,10.0
3150,811,sapl0335,1,10,ZT13000200,FREIGHT,2.0
3151,812,sapl0335,1,10,31391699DG10097,MD PRC Kit SPM SET_10,2.0
3152,813,sapl0335,1,10,-,M.S .Materials 72163200,6315.0
3153,813,sapl0335,1,10,-,M.S .Materials 72163200,2170.0
3154,799,sapl0335,1,10,31391699DG10093,MD PRC Kit SPM SET_6,1.0
3155,799,sapl0335,1,10,31391699DG10094,MD PRC Kit SPM SET_7,2.0
3156,799,sapl0335,1,10,31391699DG10095,MD PRC Kit SPM SET_8,2.0
3157,799,sapl0335,1,10,31391699DG10096,MD PRC Kit SPM SET_9,2.0
3158,799,sapl0335,1,10,73152101SD01348,I&C SPM OT Godrej,1.0
3159,814,sapl0335,1,10,31391699DG10093,MD PRC Kit SPM SET_6,1.0
3160,814,sapl0335,1,10,31391699DG10094,MD PRC Kit SPM SET_7,2.0
3161,814,sapl0335,1,10,31391699DG10095,MD PRC Kit SPM SET_8,2.0
3162,814,sapl0335,1,10,31391699DG10096,MD PRC Kit SPM SET_9,2.0
3163,814,sapl0335,1,10,73152101SD01348,I&C SPM OT Godrej,1.0
3164,815,sapl0335,1,10,-,"SERVICE-SER RGV (SS COVERS ON TOP AND FOUR SIDE (qty-2 trolleys),
DRAWER FOR BATTERY (qty-2 trolleys), DRAWER FOR (qty-2 trolleys) CONTROL PANEL)",2.0
3165,816,sapl0335,1,10,-,Angle 72165000(65x5),818.0
3166,816,sapl0335,1,10,-,Shape and section 150mc,400.0
3167,816,sapl0335,1,10,-,MS pipe 730661,129.0
3168,816,sapl0335,1,10,-,Angle 72165000,107.0
3169,817,sapl0335,1,10,00010,I&C_Frame Fixtures Modification for Phase 2 model,1.0
3170,818,sapl0335,1,10,00010,Supply of items for Modification addition of Frame variants of ILCV Frame line fixtures allied requirements,1.0
3171,818,sapl0335,1,10,00020,Supply of items for Modification addition of PHASE II Frame variants of ILCV Frame line fixtures allied requirements in MOTORISED CART,2.0
3172,818,sapl0335,1,10,00030,Supply of items for Modification addition of PHASE II Frame variants of ILCV Frame line fixtures allied requirements in Long member Assembly fixture LH and RH (OP10),1.0
3173,818,sapl0335,1,10,00040,Supply of items for Modification addition of PHASE II Frame variants of ILCV Frame line fixtures allied requirements in Geometric Ladder making fixture (OP20),1.0
3174,818,sapl0335,1,10,00050,Supply of items for Modification <(>&<)> addition of PHASE II Frame variants of ILCV Frame line fixtures allied requirements in Tightening Outer bracket fitment fixture (OP30),1.0
3175,818,sapl0335,1,10,00060,Supply of items for Modification <(>&<)> addition of PHASE II Frame variants of ILCV Frame line fixtures <(>&<)> allied requirements in Inspection + Correction fixture (OP40),4.0
3176,818,sapl0335,1,10,00070,PLC Programmable unit,1.0
3177,819,sapl0335,1,10,127207,AGV GEAR BOX PEC70,4.0
3178,819,sapl0335,1,10,127218,CUSTOMIZED AGV MOTOR DRIVE SAGS,2.0
3179,819,sapl0335,1,10,127221,SIMATIC S7-1200 CPU 1214,1.0
3180,819,sapl0335,1,10,127222,PROXIMITY SENSOR PSN17-8DN,1.0
3181,819,sapl0335,1,10,127223,MAGNETIC SENSOR 612C60,4.0
3182,819,sapl0335,1,10,083926,INSTALLATION & COMMISSIONING.,1.0
3183,820,sapl0335,1,10,-,Structural steel,7775.0
3184,821,sapl0335,1,10,-,Structural steel,5645.0
3185,822,SAPL0335,1,10,-,Modifcation for 6JM809605 Body side LH     SK-SUV,50.0
3186,822,SAPL0335,1,10,-,Modifcation for 6JM809606 Body side RH SK-SUV,50.0
3187,822,SAPL0335,1,10,-,Modification Body Side LH 5JL809605 Notch back,98.0
3188,822,SAPL0335,1,10,-,Modification Body Side RH 5JL809606 notch back,73.0
3189,823,sapl0335,1,10,-,Roof pallet,1.0
3190,824,sapl0335,1,10,-,Long rail,72.0
3191,825,sapl0335,1,10,ZT13000500,RAILING WORK FOR BIW LINE,20000.0
3192,825,sapl0335,1,10,ZT13005800,"RAIL WORK
Labour",20000.0
3193,0,sapl0003,1,10,P001001700,LOAD BODY TROLLEY FOR PAINT SHOP,4.0
3194,0,sapl0003,1,10,P001001800,TROLLEY FOR BATTERY,1.0
3195,0,sapl0003,1,10,-,Freight,1.0
3196,826,sapl0003,1,10,P001001700,LOAD BODY TROLLEY FOR PAINT SHOP,4.0
3197,826,sapl0003,1,10,P001001800,TROLLEY FOR BATTERY,1.0
3198,826,sapl0003,1,10,-,Freight,1.0
3199,827,sapl0325,1,10,ZT13014300,SITC FASTENER WITH CHEMICAL,414.0
3200,827,sapl0325,1,10,ZT13014400,SITC OF FASTNERS CROSS RAIL&LONG RAIL,858.0
3201,812,sapl0335,1,10,31391699DG10097,MD PRC Kit SPM SET_10,2.0
3202,807,sapl0335,1,10,8816755,CONVEYOR 180DEG TURN TABLE,1.0
3203,807,sapl0335,1,10,8817134,CONVEYOR ROLLER,4.5
3204,807,sapl0335,1,10,8817134,CONVEYOR ROLLER,1.6
3205,828,sapl0325,1,10,-,Trolley full assembled,8.0
3206,828,sapl0325,1,10,-,Trolleys semi assembled,26.0
3207,829,sapl0335,1,10,-,0101BW502350N (PANEL ASSY GEAR SHIFTER),1.0
3208,829,sapl0335,1,10,-,0101BW502350N(PANEL ASSY GEAR SHIFTER),1.0
3209,829,sapl0335,1,10,-,0101BW502350N(PANEL ASSY GEAR SHIFTER),1.0
3210,829,sapl0335,1,10,-,0101BW502350N(PANEL ASSY GEAR SHIFTER),1.0
3211,829,sapl0335,1,10,-,0101BW502350N(PANEL ASSY GEAR SHIFTER - SUB-assy),1.0
3212,829,sapl0335,1,10,-,0101BW502410N(PANEL ASSY LONG MEMBER FRTOTR RH),1.0
3213,829,sapl0335,1,10,-,0101BW502440N(PANEL ASSY LONG MEMBER FRT OTR LH),1.0
3214,829,sapl0335,1,10,-,0101BW502520N(PANEL ASSY SILL INNER LH),1.0
